mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.753037201045782589e-01,2.074470701573499498e-01,7.565299178201860819e-01,4.948785728337339318e-01,1.100000000000000000e+01,1.100000000000000000e+01,2.162349447267301716e+00,3.851361213028582586e+00,3.300541793600000773e+00,3.723020014653013021e+00,3.645967406049010595e+00,3.647625065556793889e+00,3.686347106226274040e+00,3.590381954570442957e+00,3.701477787181913115e+00,3.551594976346298616e+00,3.706156884708030397e+00,3.526611769621391890e+00,3.705793758643291635e+00,3.660882546587854502e+00,4.775658791572785944e+00,4.775658791572785777e-02,3.621489584999999956e+00
5.412315241177083625e-01,3.616817825150158150e-01,8.647856717998003706e-01,1.956798059112678789e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.134777894922480712e+00,1.207239953178635306e+00,1.604328137441588531e+00,1.107016301961686544e+00,1.723125102877788528e+00,1.316855887675411285e+00,1.672865256270922751e+00,1.433827749820228536e+00,1.616863952973599527e+00,1.500668200716285705e+00,1.578896283151620450e+00,1.538107557166253248e+00,1.549616143104148858e+00,1.568885636128670935e+00,3.463644810155250831e+00,3.463644810155250969e-02,1.528696572999999947e+00
1.482337741944686760e-01,2.969179664811243402e-01,7.545208122423167074e-01,3.618679102041472140e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.791492079048617514e+00,3.005135396672601988e+00,2.685595099359920912e+00,3.067191050795605722e+00,2.941778867123379104e+00,3.081530736754548361e+00,2.950303575651198162e+00,3.071407869234076493e+00,2.943857334693832595e+00,3.057546932642037696e+00,2.932698266287286248e+00,3.043021652940890664e+00,2.932698980213996443e+00,3.001638977504238692e+00,4.432510695764414699e+00,4.432510695764414754e-02,2.975355808999999851e+00
3.940676030888868864e-01,3.742107247529843361e-01,3.979214191120498678e-01,7.956245873922513923e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.538845582665183009e+00,1.965752032888045786e+00,2.139713627249192118e+00,1.995479721275569496e+00,2.262566570710507818e+00,1.985713662998689788e+00,2.193628070917213346e+00,1.956347165673032240e+00,2.184841003333636511e+00,1.986893973272356728e+00,2.198802451521475465e+00,2.034603358246102278e+00,2.202701155327917437e+00,2.137606969848020011e+00,3.753447445083116119e+00,3.753447445083116230e-02,2.127645536000000170e+00
9.429286767391686919e-02,5.612930931901428666e-01,7.764919019052439753e-01,5.274605138937357163e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.892517256352374444e+00,3.358217258457672827e+00,2.751453029782804816e+00,3.421146671520431060e+00,2.973040795168672368e+00,3.414512257124252770e+00,2.992348214078610624e+00,3.377698202936820771e+00,3.081623746634546634e+00,3.337456248465342501e+00,3.138362182592047578e+00,3.298269550917256154e+00,3.174241374193953913e+00,3.283266071249864915e+00,4.756048500127823431e+00,4.756048500127823403e-02,3.209418459000000112e+00
1.315889409561703249e-01,4.516304382319851207e-01,7.575644376378454226e-01,6.770974191029894840e-01,1.100000000000000000e+01,1.100000000000000000e+01,2.268119156029982708e+00,3.583824509575167294e+00,3.381662161309223702e+00,3.566369965068857173e+00,3.697491742083696131e+00,3.671368685245912200e+00,3.703595747077483846e+00,3.713041701985460019e+00,3.692012345704367426e+00,3.732190481319788145e+00,3.675240153512317587e+00,3.739809333601156638e+00,3.657180651258349791e+00,3.640431258751275934e+00,5.031842286945453324e+00,5.031842286945453074e-02,3.668314223999999957e+00
-7.526463556180802705e-02,6.102984086792194729e-01,8.708274634067643127e-01,7.957035586105306590e-01,1.100000000000000000e+01,1.100000000000000000e+01,3.324761968875562523e+00,4.915755877648978256e+00,4.658811672407758842e+00,5.162675550255475088e+00,5.028714042788803518e+00,5.261465203998000995e+00,5.029690200175362058e+00,5.289753382199918974e+00,5.011765315973427448e+00,5.295078913526668707e+00,4.988848865323365800e+00,5.289550779208349596e+00,4.965126743455967606e+00,5.144973205902053870e+00,6.381583389458285183e+00,6.381583389458285460e-02,5.138651873999999786e+00
4.213556936240128170e-01,4.323670952135793000e-01,5.187506875633334236e-01,2.177611696020180787e-01,1.100000000000000000e+01,1.100000000000000000e+01,5.634838979768312939e-01,3.900937602328216625e-01,7.355714512416351436e-01,5.633927000003258190e-01,7.620607055015471420e-01,6.627823564661211586e-01,6.982852882740596678e-01,7.058384751556601167e-01,6.482157235440323406e-01,7.211751971965258967e-01,6.160352122082186632e-01,7.203800499542964975e-01,5.980533515568350333e-01,6.719777653907071935e-01,1.722901297138317966e+00,1.722901297138318064e-02,6.762689768999999851e-01
-5.269013055322997741e-02,3.105524472948345549e-01,8.693086793640527610e-01,4.976607139862251894e-01,1.100000000000000000e+01,1.100000000000000000e+01,2.947760847939067119e+00,5.034397598822160980e+00,4.297388179468351943e+00,4.904606266129233560e+00,4.709458420617941954e+00,4.973672185885937402e+00,4.765667250449043379e+00,4.996743118908829828e+00,4.790928615808370594e+00,5.006513725797745451e+00,4.802751918366531925e+00,5.009748104194618357e+00,4.807723547664978447e+00,4.896901909885998272e+00,6.044067990755933373e+00,6.044067990755933040e-02,4.907157638000000155e+00
4.619251360301790399e-01,5.306364446541980140e-01,6.444202104822875921e-01,5.307142468029756310e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.221968763503007871e+00,8.741402232100607961e-01,1.530549429786935089e+00,1.212419987952715106e+00,1.530838061130483041e+00,1.391843574096367941e+00,1.400524393761030995e+00,1.462114609374830509e+00,1.380626832699616724e+00,1.486116363655872519e+00,1.383836152776698025e+00,1.486812226770731105e+00,1.377901232010297905e+00,1.425187102274301232e+00,2.798417539561166567e+00,2.798417539561166498e-02,1.419210161000000081e+00
