mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
5.831673677656392663e-01,3.332083166945509767e-02,1.162850982749062290e+00,2.255622563011220050e-01,7.468319613212952568e-01,7.798015870681017647e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.228997777292794424e+01,3.345281410452900417e+01,2.605555782549136268e+01,3.456321970695157120e+01,2.850440420243891992e+01,3.314226737037672876e+01,2.975532607416577946e+01,3.195316136949529096e+01,3.030140790794333938e+01,3.224428538754943929e+01,3.041590942236530992e+01,3.242332738600639885e+01,3.032104084592391757e+01,3.131198445254297624e+01,4.563012841472800574e+01,4.563012841472800507e-01,3.150980356000000171e+01
-2.238239875754521879e-02,3.636211396277182484e-01,2.944575903176652742e-01,9.458632350217953677e-01,1.072339224758369847e+00,5.143199110211252867e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.543251850888637478e+01,8.631536365534066135e+01,8.036913796762461004e+01,8.699771136617104617e+01,8.297367533903873493e+01,8.557118080266623394e+01,8.398336988149620197e+01,8.531949024689096461e+01,8.444778733521079062e+01,8.512104211593199921e+01,8.466131886492793512e+01,8.494720807857325440e+01,8.474600548224168506e+01,8.551676667695757317e+01,9.222398322067040510e+01,9.222398322067040244e-01,8.518085644999999317e+01
7.725285571510877025e-01,4.036897875549847470e-01,5.375248767972734543e-02,1.239807559182432239e+00,5.458262491925301996e-01,1.049321087747049575e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.017778590639026248e+01,6.532892550072494942e+01,7.189456034881767721e+01,6.859126773329876414e+01,7.274073917787112009e+01,7.164091188388391629e+01,7.253052337986768805e+01,7.326068553059482724e+01,7.208418406544626578e+01,7.413542080116774002e+01,7.158451671240894143e+01,7.459053848972207845e+01,7.109124797839471910e+01,7.361368938307093401e+01,9.067165127763261978e+01,9.067165127763261445e-01,7.284648846999999705e+01
5.511914675329915303e-01,5.067185347592865208e-01,7.237216271497557418e-01,1.184935902589592027e+00,7.487934703584159246e-01,1.098751850676386699e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,5.497707411276798695e+01,4.424477443038789914e+01,6.310893194154839136e+01,4.755623505605544210e+01,6.218072946668549150e+01,5.042481496574176703e+01,6.076971759945558915e+01,5.192670452135165249e+01,5.943814093254098907e+01,5.353676719509753923e+01,5.825059960389509683e+01,5.507479032905824567e+01,5.720259074020286505e+01,5.566585135807661544e+01,7.829478621017605633e+01,7.829478621017605944e-01,5.622634994999999947e+01
-1.141481799470067948e-01,1.046344089345784045e+00,1.227527010752362813e+00,5.091621002472227486e-01,1.156114886924312968e+00,1.053395934798785794e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.636458522713258645e+01,3.807155688239385682e+01,4.677561293194563063e+01,4.603806653126802928e+01,4.293777172179147072e+01,4.721565854871721513e+01,4.308820360957212614e+01,4.706740567888333970e+01,4.284817542118403111e+01,4.636518562497715834e+01,4.377440623133857400e+01,4.543007833480966440e+01,4.477245979440176882e+01,4.510151762819652532e+01,5.732566959133384188e+01,5.732566959133383877e-01,4.481941831999999692e+01
1.047867132893321340e+00,6.711609988790543380e-01,-1.699571330090698662e-01,7.859204208508372425e-01,4.341349594118637523e-01,9.603479260308614984e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.608491891006200092e+01,5.493897945825623452e+01,4.882597232269475995e+01,5.731979273329294244e+01,5.162134848556159739e+01,5.567222809603168798e+01,5.323034559542596611e+01,5.435093725051583391e+01,5.393189301579747053e+01,5.348951289237089668e+01,5.409438653660746610e+01,5.382150749982093885e+01,5.393337930801893521e+01,5.376857275506770151e+01,6.700920822613562677e+01,6.700920822613563033e-01,5.366814895000000263e+01
4.411539528705380464e-01,1.139455427263790455e+00,1.229980565696317418e+00,1.016463018319212486e+00,2.749436417957082934e-01,6.668949116015969736e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.883311585728695903e+01,2.189688573133617666e+01,2.341063394330311453e+01,2.119112111764187034e+01,2.410306443942850407e+01,2.057216475221939334e+01,2.393567123336748281e+01,2.041366038757670509e+01,2.338736557210509304e+01,2.024257557086055925e+01,2.329816565693946373e+01,2.064089428204971099e+01,2.329911235393481661e+01,2.275476314182796500e+01,4.397730222559147961e+01,4.397730222559148028e-01,2.231141733000000116e+01
1.047278127530792968e+00,5.889032991479814516e-01,1.180956525271076751e+00,1.025318860513362740e+00,5.844484834143940377e-01,7.740999614144712382e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.953582241763836791e+01,1.054042111926883152e+01,1.659895729515774576e+01,1.634741146684102375e+01,1.445733270192135400e+01,1.660250582752643211e+01,1.239814282499805742e+01,1.625717762514996778e+01,1.388438177208933233e+01,1.634312105632958989e+01,1.479919654634262116e+01,1.607516927336305201e+01,1.516064165818969656e+01,1.588383004491366712e+01,3.495771478609543692e+01,3.495771478609543959e-01,1.523668930999999915e+01
-2.133775245772114859e-01,1.258687847251460656e+00,1.114698530463095860e+00,1.191869498061477017e+00,1.082947390152573519e-01,6.187424397420306921e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.620485704032979868e+01,5.981889643915036459e+01,5.465607233487749284e+01,6.013957981729195268e+01,5.656852974624813868e+01,5.916641107387854248e+01,5.719828426893148787e+01,5.894357449762455303e+01,5.724568505709596167e+01,5.874769150783363614e+01,5.737440217646160789e+01,5.851555957454639412e+01,5.769016632698902924e+01,5.732235793487971875e+01,7.446564296644322667e+01,7.446564296644322400e-01,5.771252951999999681e+01
3.347131795989533032e-01,-1.612511428415864811e-01,1.194451298953591811e+00,3.758102044870345604e-01,6.861250149678652654e-01,1.010983989911391046e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.673242734524894360e+01,4.587070990829470674e+01,4.846644094357160526e+01,5.085101446110984824e+01,4.641541657492643225e+01,5.091404540331629391e+01,4.770146683407119070e+01,5.030391246268992234e+01,4.832847387624507718e+01,4.944951643980863309e+01,4.885999094439353740e+01,4.852079705221637340e+01,4.934312547716423580e+01,4.947939079082216551e+01,5.726224874042299007e+01,5.726224874042299406e-01,4.873988253000000270e+01
