mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
9.659615618602030995e-01,3.510526011748210884e+00,3.640372382562703013e+00,1.737087391149100490e+00,2.188007910876001549e+00,1.898126264631266880e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.589420220933001282e+00,3.782971513303072797e+00,4.217457431384012523e+00,3.994871923410863168e+00,4.418431988933066989e+00,3.757789566122117897e+00,4.399955431087973601e+00,3.849774724386377578e+00,4.288744916193064860e+00,4.018194794443875395e+00,4.225362658044395481e+00,4.117069399791825290e+00,4.156183114038318749e+00,4.138067817177435437e+00,1.227114850421890502e+01,1.227114850421890530e-01,4.152969934999999779e+00
2.073228389195226562e+00,2.298662870006367154e+00,6.917426684530845193e+00,1.256682914153722797e+00,2.215739041822229805e+00,3.707206758085810905e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.323290830353242353e-01,1.511223213225038053e-01,2.079857574571284395e-01,2.217590470149475856e-01,1.906793768284265611e-01,2.002728751257825124e-01,1.744911061115132500e-01,2.133695100908271913e-01,1.902481953793838942e-01,2.173450402406107151e-01,1.918467941027848789e-01,2.142037326593232149e-01,1.935425027581605117e-01,2.045412608446632585e-01,9.400033193484976790e-01,9.400033193484976651e-03,2.009316771000000112e-01
5.876831255989090064e-01,6.230925780335996311e-01,8.434053663464977646e-01,1.593373735561448790e+00,4.453887272078461135e-01,6.475933540817362388e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.141057737531730965e+01,2.305026284887184218e+01,2.377775008727495276e+01,2.394780577923724962e+01,2.389250046950239081e+01,2.381146294563703947e+01,2.397518329419960281e+01,2.369488517386223947e+01,2.400834910063793615e+01,2.359983307157135002e+01,2.400636577128235771e+01,2.352269271696705033e+01,2.399281942804578804e+01,2.375223806809166405e+01,3.067494516583863629e+01,3.067494516583863517e-01,2.375691584000000134e+01
1.765318100734588169e+00,3.344463059417469353e+00,-1.512359715831703255e+00,1.530286991951300912e+00,2.104408879008959232e+00,1.187124586634355827e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.135809538694335963e+01,1.042985800233247673e+01,1.124467405691361677e+01,1.183912564657958555e+01,1.093293113619375845e+01,1.170829727317455138e+01,1.098436236103050945e+01,1.158471147991290273e+01,1.126090891851633735e+01,1.155843111726517769e+01,1.138869141308738975e+01,1.149261092432126041e+01,1.139632996775631746e+01,1.154356343002292817e+01,2.225985042161770622e+01,2.225985042161770511e-01,1.140286316999999983e+01
-4.227748418180096723e-01,1.744593099630835198e+00,7.369366453721717392e+00,8.427158364090908682e-01,2.160401740064150644e+00,2.807265725206612217e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.289461997312037589e+00,3.793088449528427830e+00,4.343442008598327853e+00,4.467262848679745879e+00,4.365504756837267131e+00,4.566499777042794861e+00,4.387378054351896317e+00,4.587842691999114209e+00,4.365423254650774076e+00,4.644827754747084647e+00,4.313906603708086429e+00,4.671944450162239804e+00,4.296269294714599951e+00,4.661209033311818573e+00,1.315293664237953131e+01,1.315293664237953131e-01,4.517391794999999988e+00
9.769493931473882675e-01,2.051815645870422422e+00,4.323021779315121549e+00,4.423812279306204576e-01,2.223360787493642743e+00,2.006570397891342505e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.744601380399063650e+00,2.033949053448043998e+00,3.088812372427455433e+00,2.604353398060045066e+00,2.925148139776516665e+00,2.817332084143128856e+00,2.650395572033404701e+00,2.908461202963775527e+00,2.518090695549971336e+00,2.908775550243302366e+00,2.576189277728300642e+00,2.851877352092671458e+00,2.668961824880810241e+00,2.769148713496405456e+00,7.673449795266751750e+00,7.673449795266751305e-02,2.758184740999999995e+00
-3.416389101329664335e-01,1.920564793039325480e-01,2.441682512390878745e+00,1.653559820013098758e+00,1.812679820055889346e+00,4.594147328867075331e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.569512484756539550e+01,4.026899642503049392e+01,3.924744000797432619e+01,4.134739664863730724e+01,3.974729909707722442e+01,4.105574624466140676e+01,4.000796993978730143e+01,4.085309708105909010e+01,4.016515945921777586e+01,4.069904651401908069e+01,4.027839205719773474e+01,4.059486985996193198e+01,4.034493249967272277e+01,4.053952958343331403e+01,4.387575713937505384e+01,4.387575713937505451e-01,4.042479027000000258e+01
-2.477772173362224883e-02,-2.411662005959467336e-01,4.040058313174123228e+00,1.616776601892325083e+00,1.729360846324470069e+00,1.574816123483271157e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.116862188943184009e+01,2.555446707123949324e+01,2.408305436047129078e+01,2.618967221681379343e+01,2.448069406634222389e+01,2.605594362850324686e+01,2.471031229973679544e+01,2.589648166296125353e+01,2.491915587073259886e+01,2.576593735557660381e+01,2.504251525949620572e+01,2.568369884154817129e+01,2.510315245136882112e+01,2.543580929294212822e+01,3.399489805760067895e+01,3.399489805760068095e-01,2.540158157999999844e+01
1.327144982269835349e+00,1.894572906444198512e+00,4.185053815535216160e+00,1.662956994653197462e+00,1.155548976321773669e+00,2.344275181185816681e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.642239493882670764e+00,3.132609783060352537e+00,4.214072653988750972e+00,3.856804566420744429e+00,4.340098961835095359e+00,3.868180116489823295e+00,4.279517559578278174e+00,4.031907756339968785e+00,4.121537912160091466e+00,4.156423439330136915e+00,3.923943416062209977e+00,4.222049544277391320e+00,3.840439085935380970e+00,4.010614815630843211e+00,1.140080792415923128e+01,1.140080792415923139e-01,4.068440786000000031e+00
7.892040428420170617e-01,8.368108504324900387e-01,1.987632274828613266e+00,1.663196725481256966e+00,2.020706697735369595e+00,2.045011657495727775e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.052821325425430743e+01,2.122535194820265758e+01,2.303422612576284223e+01,2.212386099562987241e+01,2.308643424663388544e+01,2.187350613081900619e+01,2.295451827671045208e+01,2.177377564335884585e+01,2.276999746309750350e+01,2.178599816128810573e+01,2.272604434604479096e+01,2.183136197138995982e+01,2.271375954855148294e+01,2.292144552211740560e+01,3.841068070529093603e+01,3.841068070529093381e-01,2.239377916000000113e+01
