mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.705834950765972025e+00,3.974748653447197633e+00,1.541072348640716294e+00,7.102404809392676155e-01,3.500000000000000000e+00,5.500000000000000000e+00,1.634908609816971004e-01,1.238736877472125242e-01,1.650119053041433914e-01,1.796496938931472775e-01,1.412022687522312969e-01,1.950610443749492828e-01,1.417548733020873308e-01,1.930340820810108882e-01,1.586178884851678350e-01,1.847434516447826747e-01,1.704659021330320601e-01,1.741129550635335810e-01,1.773250334070020917e-01,1.763187666484877514e-01,6.633220670340053138e-01,6.633220670340052999e-03,1.717276021999999958e-01
2.068948605301119681e+00,5.036705552824646936e+00,1.695716599798590352e+00,2.466025003109648228e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.468828595157268990e-02,1.668909761408940984e-01,1.480232780774480561e-01,1.970862960395344254e-01,1.912285567375122675e-01,2.147344384577626608e-01,1.843650954211706328e-01,2.158119990664452981e-01,1.942117009603181454e-01,2.081325408124241050e-01,2.057208605326441564e-01,1.917514675811634317e-01,2.113391546714976088e-01,1.784393431810485653e-01,1.013270640890811425e+00,1.013270640890811397e-02,2.018713708000000051e-01
3.341630169292898467e-01,3.588866917125262290e+00,6.702164794210174747e-01,1.644597146663012710e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.712825560909012168e-01,5.489981914455278611e-01,5.162463319478225454e-01,5.427968962722570234e-01,5.713765868836496731e-01,5.494538945811361375e-01,5.651768450255844067e-01,5.501312365287549522e-01,5.702523844291101929e-01,5.503243468557823537e-01,5.728563765106160499e-01,5.508665226012897653e-01,5.722850617557594388e-01,5.568297598971165829e-01,1.250415455828400413e+00,1.250415455828400406e-02,5.616793569000000375e-01
5.883996612446136254e-01,-7.821581673023189074e-01,7.020359396551464348e-01,2.243060087230493327e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.989124673634975693e+00,5.876075073683426631e+00,5.812662931614662298e+00,5.938708897163103906e+00,6.036412412780661541e+00,5.955375502935713605e+00,6.028156805632744586e+00,5.953254574378983754e+00,6.014844591925292860e+00,5.949240269564198158e+00,6.003477076436237070e+00,5.944772303152125126e+00,6.002628217675852085e+00,6.056644365523120577e+00,5.983187247292923061e+00,5.983187247292923172e-02,5.980293894999999971e+00
5.614908767662118994e-01,8.985270946940253634e-01,4.659609061999115953e-01,1.821125124235934312e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.814875814239114815e+00,2.314792666777457431e+00,2.267809670429742130e+00,2.307682626961280015e+00,2.390812980589378522e+00,2.296779498832709709e+00,2.395149745043315015e+00,2.288081483568079832e+00,2.394642675652251196e+00,2.309129361070015207e+00,2.391288477174669413e+00,2.321523736200366450e+00,2.386698481828012142e+00,2.347717573882178055e+00,3.174262232919101923e+00,3.174262232919101978e-02,2.357773170999999834e+00
1.527742787239517730e-01,2.563157813433734056e+00,4.823474163726039210e-01,2.310322351695348608e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.350504137895290224e+00,1.730665111801956479e+00,1.690002988514023974e+00,1.818817326290359526e+00,1.743356790486173091e+00,1.841916640141384010e+00,1.755845277052181075e+00,1.833861759059535412e+00,1.787857979158762323e+00,1.816295513052142985e+00,1.807492043784557190e+00,1.796157317013332921e+00,1.818211339412666661e+00,1.776934566664825299e+00,3.023610675112765378e+00,3.023610675112765531e-02,1.800677164000000108e+00
2.979996398430649895e-01,-2.614520346574308318e-01,1.313099260665300472e+00,1.773829265144912126e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.041495456393507268e+00,6.581399447516971257e+00,6.125106270838511335e+00,6.588435522464947347e+00,6.434839091542896128e+00,6.585791375921853152e+00,6.468136298458853517e+00,6.565956560449711432e+00,6.487375663684026961e+00,6.549512021181458366e+00,6.498599700242505328e+00,6.537807789158341265e+00,6.504245633761561507e+00,6.512933108167403340e+00,7.212284265480698231e+00,7.212284265480697898e-02,6.509071522000000165e+00
2.037788797465134305e+00,4.632652483498635121e+00,7.754345405913771749e-01,2.440662791399214271e+00,3.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,7.404813014685983352e-02,2.799482315525879741e-02,3.537877663147556695e-02,7.070385976233307945e-02,5.221026835810576444e-02,6.576642220682835105e-02,6.288095251071046388e-02,4.834061247262409072e-02,6.670711063286258180e-02,5.480420843118830737e-02,6.405799090665507955e-02,6.052996829419064750e-02,5.639284069262359700e-02,4.041381359816514918e-01,4.041381359816515265e-03,5.966175141999999904e-02
6.597557947995555949e-01,5.016053507934801203e+00,1.005031840895215467e+00,1.962673838698789419e+00,3.500000000000000000e+00,5.500000000000000000e+00,9.074269405899514085e-02,1.963697490111136479e-01,2.148722012765026390e-01,2.154209320995407739e-01,2.600989326216840980e-01,2.409148724097733840e-01,2.629290008275116941e-01,2.443925861510554409e-01,2.615268385113602712e-01,2.499944951141456206e-01,2.557044573689680744e-01,2.531592418199029026e-01,2.514717951930734441e-01,2.364773395434192349e-01,8.772749074044000617e-01,8.772749074043999923e-03,2.502873742999999762e-01
5.828730663577650351e-01,-1.026306290969292156e-02,4.207079952472708162e-01,1.641966330840666011e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.669990171288193270e+00,3.595950351025674951e+00,3.238165192067924192e+00,3.610873178777358472e+00,3.432405980461573858e+00,3.603958090219419486e+00,3.463094160633415797e+00,3.588035205710677467e+00,3.481732877790861380e+00,3.578155246415761326e+00,3.492967641513066823e+00,3.575892890273548286e+00,3.499892727098603551e+00,3.521506927119328001e+00,3.545287052168946573e+00,3.545287052168946684e-02,3.548716449000000051e+00
