mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.101377323476232073e+00,2.889806976240030245e+00,1.101113169315444118e+00,1.265730119351053062e+00,1.100000000000000000e+01,1.100000000000000000e+01,2.558835547730527793e+00,3.221319259690103465e+00,3.503562081353180258e+00,3.308588430551897996e+00,3.683140468923796096e+00,3.306651631335226771e+00,3.554881996318284276e+00,3.264611915086547356e+00,3.563941838391092798e+00,3.273767701566700605e+00,3.595122610703763932e+00,3.338619765539812878e+00,3.608443691237728235e+00,3.543467124004859858e+00,6.115070484737862522e+00,6.115070484737862577e-02,3.488032999000000078e+00
8.521110437480219346e-01,4.434405890693052577e+00,7.461112458814369575e-01,1.316245639591766325e+00,1.100000000000000000e+01,1.100000000000000000e+01,4.978079159738687531e-01,6.671324445770223655e-01,4.174886814592468354e-01,7.410724789153951830e-01,5.756031195823539948e-01,5.881575085348016430e-01,6.609850279070136336e-01,6.283527470405519955e-01,6.804022159240703527e-01,6.622351004851512180e-01,6.476732146424019065e-01,6.659620000108218418e-01,5.936820742610200430e-01,6.478286246698623518e-01,2.116116547504691692e+00,2.116116547504691761e-02,6.445918430999999504e-01
8.381722620681553160e-01,2.584121031364587928e+00,9.180369301558919393e-01,1.309949371883893043e+00,1.100000000000000000e+01,1.100000000000000000e+01,3.040041706907664842e+00,5.019903198157841473e+00,4.470549823793516175e+00,5.119429420539582054e+00,4.863036459358151653e+00,5.131869308474087177e+00,4.851787697605404404e+00,5.102195189406325326e+00,4.822156274121711661e+00,5.066851934923110257e+00,4.867023420111493692e+00,5.031399202697436124e+00,4.918477216337986846e+00,4.943902534795720172e+00,7.407677365774691935e+00,7.407677365774692491e-02,4.930021714999999638e+00
6.480640130066154248e-01,3.085367849173309640e+00,7.844816577840243443e-01,1.454541724001890524e+00,1.100000000000000000e+01,1.100000000000000000e+01,2.690231809698003129e+00,3.150135984712626236e+00,3.776678554471039284e+00,3.185014890482372962e+00,4.018645327081576291e+00,3.180736146862771729e+00,3.924644056351580979e+00,3.395081417857005235e+00,3.834280426708929657e+00,3.536701742831894535e+00,3.753872445897988630e+00,3.622761953347136910e+00,3.709594289417393664e+00,3.605028504385130450e+00,6.541585159905845437e+00,6.541585159905845270e-02,3.675385241999999941e+00
4.206789187791094564e-01,3.520552394110455730e+00,1.105363687692297203e+00,8.568562959230395792e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.622339477125329221e+00,2.523928173178910050e+00,2.063117184544482896e+00,2.503636901442833906e+00,2.442989206846563288e+00,2.402184526678425858e+00,2.520211749255252709e+00,2.276090831596859765e+00,2.542716109077819198e+00,2.248367379929662402e+00,2.534442460898415295e+00,2.270744253210991825e+00,2.508342545250338063e+00,2.382882999506933164e+00,4.188127948375489851e+00,4.188127948375489767e-02,2.409206261000000016e+00
3.739523200094845290e-01,2.626669159612011306e+00,6.081411695120936267e-01,1.375648532155331116e+00,1.100000000000000000e+01,1.100000000000000000e+01,3.339345385616693029e+00,5.561251078186294272e+00,4.937785336657760205e+00,5.392397481591784114e+00,5.410883299144923164e+00,5.405925991481573156e+00,5.452118485804686721e+00,5.403605061907946983e+00,5.461712473578231197e+00,5.398090665475114847e+00,5.459455997533293470e+00,5.391625979550526360e+00,5.451933568172859346e+00,5.229386520425958196e+00,7.708662659674131667e+00,7.708662659674131445e-02,5.376088678000000343e+00
5.777742700596759651e-01,3.330193975553129349e+00,9.900813485720088014e-01,1.515308016923765377e+00,1.100000000000000000e+01,1.100000000000000000e+01,2.880707307732100375e+00,2.917379626500404832e+00,3.988989782439863241e+00,3.019765281513725252e+00,4.219560332249715273e+00,3.384748295729908207e+00,4.099464687268319807e+00,3.625340584188054827e+00,3.988253672511320680e+00,3.762526073858631470e+00,3.890873298871388553e+00,3.842565903300910968e+00,3.805963863836642425e+00,3.811734490212834281e+00,6.761293971704274597e+00,6.761293971704274153e-02,3.800587313999999939e+00
5.105804032913855428e-01,3.234093445169140768e+00,6.119243437912902372e-01,1.049832805191382112e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.601082200615892237e+00,1.157986527016451772e+00,1.987939217556090821e+00,1.657555062702560589e+00,1.984623363208572133e+00,1.862106614443740149e+00,1.816221685843472322e+00,1.936302648011449579e+00,1.677395010075084070e+00,1.956315307163583483e+00,1.625053917988738661e+00,1.949537526276883037e+00,1.695582144354549126e+00,1.860310083868489839e+00,3.738827124378139466e+00,3.738827124378139161e-02,1.831549738999999954e+00
-6.655573640126766222e-02,3.921432639423631628e+00,8.788066063204384992e-01,1.042782068518704364e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.931423056908305957e+00,3.421888026754952516e+00,2.547812274292013512e+00,3.388845190849486766e+00,2.982619677371680211e+00,3.241352687379385422e+00,3.083677312377137714e+00,3.179274130990377145e+00,3.112963797210559935e+00,3.214475227013762204e+00,3.102325101085393833e+00,3.233877737016349396e+00,3.069419862326888016e+00,3.169708786210370111e+00,4.348471324984966024e+00,4.348471324984966302e-02,3.157651657000000167e+00
1.145584256933276923e-01,2.607911621563230753e+00,4.804576383359736025e-01,1.610313350850044900e+00,1.100000000000000000e+01,1.100000000000000000e+01,4.109264040576908528e+00,7.519268716287448306e+00,6.131110499873829944e+00,7.339027891666130010e+00,6.770679299562882392e+00,7.239530695022232010e+00,6.885257196258011803e+00,7.159460842954542770e+00,6.946009675879624368e+00,7.104025799585178547e+00,6.981142603114699696e+00,7.064817224260585782e+00,7.002531005094746241e+00,7.047580643491087926e+00,9.755599865582091468e+00,9.755599865582091634e-02,6.974401363000000131e+00
