mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
4.302178675312208211e-01,5.616892765861682957e-01,8.450326148425788553e-01,7.208699245672551825e-01,9.719137603011661630e-01,2.021938700855975934e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.377929677285558263e+01,1.469686921264078094e+01,1.623186816939847077e+01,1.470671742877688004e+01,1.639164940700987216e+01,1.477452667427720279e+01,1.633361034069409001e+01,1.505718820684698933e+01,1.622866324258410131e+01,1.522707719586285435e+01,1.611440792311077885e+01,1.533147015087621057e+01,1.600270430518183673e+01,1.546191248693064857e+01,2.228344577343407806e+01,2.228344577343407684e-01,1.561182684999999992e+01
1.291815840874794619e+00,2.742858560512719812e+00,-1.247455492604670813e+00,7.289143532300775830e-01,2.115596736142366652e+00,8.053677383510265964e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.140568715270654465e+01,1.072927402545134257e+01,1.067315150099256904e+01,1.165665138386361832e+01,1.082703648610946168e+01,1.150421641990102195e+01,1.115557188041087855e+01,1.133254902913721551e+01,1.129657797863010948e+01,1.106342227180434357e+01,1.133357175552333196e+01,1.103146059586898353e+01,1.138297825242592864e+01,1.122361331157941855e+01,1.468529067006474875e+01,1.468529067006474897e-01,1.122814647999999949e+01
1.278957708988855302e+00,1.662177382459250063e+00,4.384466025547750334e+00,1.022436406843381107e+00,1.606556089186165437e+00,2.468235652637949418e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.235032358320381718e+00,1.565870540067767269e+00,1.863700922062739629e+00,2.170304075588269210e+00,1.737270984836641219e+00,2.033757770473436199e+00,1.768534040259323037e+00,2.066940593606578336e+00,1.900522536699287057e+00,2.006086003023722864e+00,1.897757030917537335e+00,1.906989790755395875e+00,1.958046587868585542e+00,1.970575113789051924e+00,6.837567032812609469e+00,6.837567032812609524e-02,1.940237736999999907e+00
-3.399069015786312375e-01,2.930812723066946734e-01,3.067951338505084724e+00,5.293390289567995177e-01,1.945895624651533318e+00,2.897841769850224125e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.258537130946073646e+01,2.288779964244873355e+01,2.439593026217743699e+01,2.478556724621410723e+01,2.413139468218767192e+01,2.498603787607433091e+01,2.372642253815143576e+01,2.499337975879300089e+01,2.387915673469390754e+01,2.500783188136735902e+01,2.415037642082838332e+01,2.493035549912689675e+01,2.429243454845015293e+01,2.449821546152884721e+01,3.557955439299026779e+01,3.557955439299027023e-01,2.444235357000000164e+01
1.475361430047963607e+00,3.410451845730262832e+00,2.429146410896818153e+00,1.277223609042866581e+00,4.630414787583336245e-01,1.087455429742457902e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.158875653554687579e+00,6.544965152004191822e-01,8.994030667624210995e-01,9.705517718745475531e-01,5.757285365384681164e-01,1.018316949792591908e+00,7.239922029924052982e-01,9.836270606623016555e-01,8.357406752610906375e-01,9.100427715203317502e-01,9.035960692432095653e-01,8.172529029560012814e-01,9.349288001121148772e-01,8.688970879601194408e-01,3.255552860410368954e+00,3.255552860410369093e-02,8.674113423999999517e-01
4.821254975075767168e-01,3.911233929665280940e+00,5.431265780115746011e+00,6.943282288533384472e-01,2.195124303238174424e+00,1.572736894116196327e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,4.264162638315702747e-01,4.851438979561734643e-01,6.455855489372630540e-01,4.988414461679492318e-01,7.266852028197700042e-01,5.085276788907792112e-01,7.026620859739174385e-01,6.014764647012595944e-01,6.199282881173361348e-01,6.457616507535428596e-01,5.643132873004093053e-01,6.606526240023896657e-01,5.846875844416135060e-01,5.969676852300813685e-01,2.566476773352612817e+00,2.566476773352612678e-02,6.127108881999999701e-01
5.947385482497310472e-01,3.410629301535592184e+00,4.845881337000772504e+00,9.124495311922760088e-01,2.153493528268674684e+00,2.538953689319963125e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.372676353495415169e+00,1.319634244828358671e+00,1.529872917818414946e+00,1.417832228177825726e+00,1.740256949539333409e+00,1.329759017138648858e+00,1.725417446368140872e+00,1.456550055006972100e+00,1.614593406730893355e+00,1.589798684778549021e+00,1.548792419973632262e+00,1.645873604594296546e+00,1.487412365949164483e+00,1.466506426727793189e+00,5.554643860157653990e+00,5.554643860157654212e-02,1.560484557000000105e+00
-2.830883357659585986e-01,3.006779263289300452e+00,4.171493656902285352e+00,9.956377098869484410e-01,1.975683416458749342e+00,2.153247731196555603e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,4.935820393677055939e+00,5.438225739279458182e+00,5.002212443104311568e+00,5.726656845147239494e+00,5.330959794746901181e+00,5.424589713493276122e+00,5.509770446957456436e+00,5.232077530871729110e+00,5.552944962678179941e+00,5.293000253152298384e+00,5.515016260363068135e+00,5.329943081686480788e+00,5.429504371988006284e+00,5.590004326302357107e+00,9.463858599125783755e+00,9.463858599125783699e-02,5.379946340000000049e+00
-2.807673882971780666e-01,2.133914323974714478e+00,7.096697155801926726e+00,3.608844308289004821e-01,2.035791783431306179e+00,9.853097988846407640e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.056119406900644542e+00,8.251123780080424908e-01,1.116404404030060027e+00,1.031133404035949663e+00,1.029021673633313982e+00,1.050670098938961905e+00,9.776538863479345975e-01,1.049866548000753186e+00,1.014842533088304632e+00,1.036762780530172900e+00,1.034529404015062770e+00,1.018165239492749397e+00,1.044489369553968094e+00,1.022949287477354252e+00,2.535996014789060560e+00,2.535996014789060685e-02,1.031599232999999893e+00
1.512021381368777728e+00,2.106193867195790048e+00,1.439944913160608575e+00,5.929512335877529239e-01,7.607510737827086755e-01,1.247042427775639117e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,9.253350700392308781e-01,4.346878105866370245e-01,9.112224213114759053e-01,7.599639446751995653e-01,7.205841935636032591e-01,8.300961914731873614e-01,6.155366465796239250e-01,8.216643203241029703e-01,6.468028318734393434e-01,8.205694921528471353e-01,6.974629454318457267e-01,8.029975519287392283e-01,7.358324208320037307e-01,7.561792561400847434e-01,2.568042286825395148e+00,2.568042286825395273e-02,7.485522558999999632e-01
1.469461537040957833e+00,8.558981504498763826e-01,4.183463769238901619e+00,1.163441316016425420e+00,1.952864679325336139e+00,1.217803150134742163e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.688080396991694432e+00,3.460809624718498512e+00,3.690163273747105066e+00,3.789006080102600205e+00,3.689245605064839673e+00,3.657087383440431605e+00,3.854320522642322722e+00,3.505098734243473846e+00,3.923418791455339782e+00,3.343301170635450514e+00,3.933163965557925579e+00,3.334205673861897257e+00,3.920065635037818907e+00,3.748241339288823859e+00,8.911408388730302832e+00,8.911408388730303332e-02,3.710677678999999785e+00
9.623226206074457778e-01,2.720694769723624340e+00,6.164699169007763047e+00,1.194952189346508042e+00,1.401113255076057884e+00,2.017046932736903386e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,7.319507715177291374e-01,3.471278175680739819e-01,8.751211134243094270e-01,5.671388424735865907e-01,8.374730280454281139e-01,6.775782698693996187e-01,7.579437539152472647e-01,7.449826628653839489e-01,6.792746818625181593e-01,7.710946197522022816e-01,6.555636575647866282e-01,7.632570591018842387e-01,6.396534659364806474e-01,6.701022853630390630e-01,2.682203396152121666e+00,2.682203396152121541e-02,7.155407116999999984e-01
4.100087971863557446e-01,3.149582326102500218e+00,-9.050667515816708253e-01,1.475087180151341271e-01,2.186328532699558735e+00,1.620124145593908160e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.291847376919290369e+01,1.110111278386898093e+01,1.198770014251663163e+01,1.250254988692556601e+01,1.216700203228072397e+01,1.246319294385495624e+01,1.239770715497007103e+01,1.209629796940298618e+01,1.255218175523109636e+01,1.217110367018774575e+01,1.254147986806125559e+01,1.228456762337876107e+01,1.242541486979656007e+01,1.233064217572971977e+01,1.906040251784589401e+01,1.906040251784589523e-01,1.232783219000000052e+01
1.110598259469788518e+00,3.593642997843608633e+00,-4.379417876894906581e-01,1.180181394320217736e+00,1.639749558356142556e+00,2.956905410711371474e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,8.184766313048596587e+00,8.374162170095249991e+00,9.093838714135804580e+00,9.144830052066755144e+00,8.843551767544532538e+00,9.303180680658082125e+00,8.705509040576938418e+00,9.295833902520438841e+00,8.697195893249791254e+00,9.172536156855191081e+00,8.888058558565575140e+00,9.050467237024513167e+00,9.003713405203368936e+00,8.895712439604787747e+00,1.720656775545899109e+01,1.720656775545899020e-01,8.962459573000000290e+00
1.343088559397956683e+00,2.588418896010736603e+00,-7.654645128626029749e-01,5.302452025881531084e-01,1.809401233425275146e-01,2.063869798274783118e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,8.294145034565811869e+00,8.452430552581780887e+00,9.020831961268919841e+00,8.617197414475134210e+00,9.013417234609921280e+00,8.529911181945031728e+00,9.006642260999239369e+00,8.451840090231293345e+00,8.987064387896307238e+00,8.528427626185733246e+00,8.953166027737898602e+00,8.626575224445719670e+00,8.921521415135638122e+00,8.806224307509564753e+00,1.006445872264105290e+01,1.006445872264105229e-01,8.802123562000000234e+00
-1.184980933598456798e-01,3.975794406246223822e+00,2.088934779845228906e+00,1.159303987651873369e+00,1.704935809487045928e+00,1.038360272271634521e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.705066357120736953e+00,4.896869943953824134e+00,4.742283154351192742e+00,5.217412727310818177e+00,4.784058112837866972e+00,5.258067377443113699e+00,4.810028330222412940e+00,5.236682385389336503e+00,4.820810288079488970e+00,5.170465184824195148e+00,4.862622087884645339e+00,5.168040771352917950e+00,4.906721657941512049e+00,4.932206747312198658e+00,9.928819594597907638e+00,9.928819594597908249e-02,5.019803472999999627e+00
6.126101776987405989e-01,3.584353726447604416e+00,5.760804279026684682e+00,9.471710424608020817e-01,2.213898685770196106e+00,2.044470537505864272e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,8.420903950748725997e-01,6.551836613210135773e-01,9.482809318451977942e-01,8.186484052094250563e-01,1.022240419082992346e+00,7.370672299706400032e-01,1.026430049400652411e+00,8.329065506959201226e-01,9.720180046153615860e-01,9.170152112363371133e-01,8.880352451294155625e-01,9.598650460122253314e-01,8.318384587594263024e-01,9.191658622467171469e-01,3.728685893824711606e+00,3.728685893824711800e-02,9.075102647999999661e-01
1.486207325145087799e+00,3.309459258075013732e-01,1.939533308032319603e+00,1.277490930108989842e+00,1.662069390982142902e+00,4.908647096950247146e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,7.301263968033999241e+00,7.744827630928035056e+00,7.591699425463263928e+00,8.662966132462965874e+00,7.096495163862345024e+00,8.550501495663453966e+00,7.591295006434143566e+00,8.365607779766593310e+00,7.887823876442015880e+00,8.159999538831600674e+00,8.046142525751109886e+00,7.939236474293489110e+00,8.114048439600701101e+00,8.250010116343503341e+00,1.624616221680365413e+01,1.624616221680365291e-01,7.961695366999999912e+00
9.059407074862328990e-01,1.504140585972966848e+00,6.120980059144967456e+00,8.905109668378778931e-01,2.174975812470125280e+00,2.350648247286219128e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.105047084005324365e+00,1.074155194527801838e+00,2.438522138345967427e+00,1.611364026122850346e+00,2.193377980595818677e+00,1.868221263966557411e+00,2.042176578730681591e+00,1.955577082789003995e+00,2.035524779275587282e+00,2.033972272566258788e+00,2.003497976681299253e+00,2.067141135503885341e+00,1.964141041701944479e+00,1.960003023207160355e+00,6.469062400346857977e+00,6.469062400346857478e-02,1.994519871999999916e+00
9.313242448142616814e-02,2.571532856454796345e+00,1.641155993652026801e+00,6.819529247647765358e-01,1.010699168097550782e+00,1.454714380595123258e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,4.352636818317956013e+00,4.960887690830005248e+00,5.052948646912232888e+00,5.485629371495519990e+00,4.933766487342526652e+00,5.523040980411635381e+00,4.836926435208450670e+00,5.466279487264108283e+00,4.926845186257370557e+00,5.428226926358505899e+00,5.044991582532538210e+00,5.374926076725415669e+00,5.122744493506298902e+00,5.059279371403576420e+00,8.414812746606395777e+00,8.414812746606395444e-02,5.195643749000000255e+00
9.191989747644777609e-01,-4.950697011817659088e-01,5.480297981119333528e+00,1.417131365646563168e+00,1.927591326283257356e+00,2.301676130818384625e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,8.046311269722373538e+00,7.562010215463488727e+00,9.309943572162151071e+00,8.206024599916142748e+00,9.169183545199985019e+00,8.598397229890519355e+00,8.991526367262405728e+00,8.773683135041112635e+00,8.853207241774470049e+00,8.799587383677387464e+00,8.775595510563979573e+00,8.860345261974503117e+00,8.773816507916796681e+00,8.565780372298602785e+00,1.771851063389154746e+01,1.771851063389154879e-01,8.771797214999999426e+00
1.273306480531871898e+00,7.291567178984232900e-01,4.973109257735938371e+00,1.297672528560920746e+00,8.169909866862964387e-01,2.647647906056746603e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.566953571562447411e+00,1.658807750429359018e+00,2.764015627355092430e+00,2.312341983007226709e+00,2.557750051223848242e+00,2.468830396489098522e+00,2.234874955050570211e+00,2.633151531935961742e+00,2.062421281382340599e+00,2.669348544200183859e+00,2.149040717269562695e+00,2.626121778615859714e+00,2.328546897826887729e+00,2.479216650174770109e+00,7.720265582779369140e+00,7.720265582779368974e-02,2.414116201000000128e+00
-1.766678652876502165e-01,3.023518215402788201e+00,3.368856383699625479e-01,6.533602669222430270e-01,2.219662745281240745e+00,2.556142236791421052e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.506998789373343506e+01,1.726932426069397053e+01,1.544645982992939359e+01,1.862953485183889768e+01,1.602399561289989904e+01,1.827152588014328316e+01,1.667865377563388662e+01,1.775350109472845261e+01,1.709729472554568375e+01,1.731262023625513891e+01,1.729431767533839448e+01,1.734942227837093043e+01,1.734879821646345022e+01,1.710727234347334402e+01,2.801710351359341544e+01,2.801710351359341655e-01,1.734341025999999886e+01
1.112212620578397537e+00,1.868997915361478190e+00,2.817222367109340819e+00,1.223748715266175235e+00,1.487878703493109800e+00,1.873724115605757135e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,4.450425774279644031e+00,2.412772533224300631e+00,3.535384284054468917e+00,3.699273577745283870e+00,3.352986600658525607e+00,3.823375725817194315e+00,3.369060932206484615e+00,3.667519081388315172e+00,3.294908334955768403e+00,3.527894081957916317e+00,3.402221757969939198e+00,3.487998895006069855e+00,3.496825886681397488e+00,3.448885549087155944e+00,9.257350016695086836e+00,9.257350016695087280e-02,3.506631343000000012e+00
5.234662395864070339e-02,1.525324289512517195e+00,3.340097804236621837e+00,3.320273790364753341e-01,1.052252390702467233e+00,2.011247544960815148e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.763956902471911725e+00,3.267761178760905771e+00,2.451162974253711102e+00,3.580702774384220355e+00,2.977404986862834502e+00,3.137235618176104524e+00,3.198866388631390389e+00,2.904799981896812433e+00,3.249037011325873081e+00,3.051512030963910771e+00,3.180057489806568327e+00,3.165252818841517879e+00,3.038036828449339311e+00,3.023154506799575536e+00,6.594110538943110278e+00,6.594110538943109834e-02,3.105987480000000023e+00
1.070425506568709384e+00,1.994231965657624395e+00,4.221466823095858523e-01,3.906653916088071443e-01,2.034989810356716333e+00,6.433940773671336100e-01,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,5.153534368979586944e+00,3.267290665415959250e+00,5.247487571142540830e+00,4.528532877840677706e+00,4.711276958881851940e+00,4.803258827508711803e+00,4.266714445204724981e+00,4.869947021611853444e+00,4.246275387902538334e+00,4.844128581037105974e+00,4.432479057008286816e+00,4.767310900581560595e+00,4.559235348981272473e+00,4.559300214437000953e+00,1.065430839914441918e+01,1.065430839914441874e-01,4.603350208000000165e+00
-1.262079096666384181e-01,3.707492179593311121e+00,5.846337366676205960e+00,3.517763838220795414e-01,1.364938105035081950e+00,1.233086059407229262e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,6.234315466741676692e-01,6.561894230984383070e-01,6.678350311187468691e-01,6.991945913883778063e-01,6.770071588433981269e-01,6.825192686720009672e-01,6.945228423684908226e-01,6.669485630361351447e-01,6.976846002603857011e-01,6.590522013346233887e-01,6.931044390543306122e-01,6.615033192704780074e-01,6.944716018045709038e-01,6.698323721466399316e-01,1.369501885333157309e+00,1.369501885333157358e-02,6.793373275999999850e-01
