mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.536700424410154975e+00,1.840429397896234942e+00,1.178870200432771354e+00,2.238780549998041547e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.110058324663240281e+00,1.406914711222331693e+00,1.463062602451477678e+00,1.533055387990313045e+00,1.562331505309037416e+00,1.572880994216980577e+00,1.558296256319112727e+00,1.583043872764812177e+00,1.544403423609302717e+00,1.579030745952728410e+00,1.528373246969144672e+00,1.567549870485508867e+00,1.528157685280297828e+00,1.546205390077226127e+00,3.205816508738095649e+00,3.205816508738095622e-02,1.559818160000000065e+00
1.023214688244933779e+00,2.871394931705277376e+00,1.661071739703666506e+00,1.318843714003610001e+00,3.500000000000000000e+00,5.500000000000000000e+00,9.344944036200995008e-01,1.394146385145297318e+00,1.351390076294957332e+00,1.353599717517272261e+00,1.473758434511676541e+00,1.368601932410002275e+00,1.465438428915357028e+00,1.399052596153198103e+00,1.462062000672890605e+00,1.413286779994689546e+00,1.457284696420781289e+00,1.422870984835720165e+00,1.451180548074070265e+00,1.394695430396975189e+00,2.710343428043203495e+00,2.710343428043203440e-02,1.435080904000000102e+00
9.176957137086716454e-01,7.537581343076480422e-01,9.138766920558348827e-01,2.117350864950992229e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.926703291738054880e+00,3.502389335214794563e+00,3.476443118653463671e+00,3.570421827304821605e+00,3.610923229842894600e+00,3.587731136819642508e+00,3.601324211136367914e+00,3.578009513920414442e+00,3.594259057749417341e+00,3.566715502754028044e+00,3.603644586565291075e+00,3.555956507217765239e+00,3.610927441973877272e+00,3.493417930822700690e+00,4.432574682782888686e+00,4.432574682782888797e-02,3.586091554999999875e+00
1.377970668950189159e+00,2.420429999962713463e+00,1.487832616931839214e+00,2.332309936226084623e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.171642455348673284e+00,1.589144819285629895e+00,1.586350954627820720e+00,1.706271948855321297e+00,1.687370422506662582e+00,1.744157159908727106e+00,1.651078557485296416e+00,1.742292687222953163e+00,1.668986002448680894e+00,1.731333564179436957e+00,1.679913295691016550e+00,1.721433272776240697e+00,1.702180946758364621e+00,1.691686821236315419e+00,3.615746548796218374e+00,3.615746548796218429e-02,1.707750182000000061e+00
1.226232085290954288e+00,2.192764896136540465e+00,9.195618108556635750e-01,1.615866513987531450e+00,3.500000000000000000e+00,5.500000000000000000e+00,8.456307439391452796e-01,1.067798454261413843e+00,9.697666611674684578e-01,1.129152944367707301e+00,1.080931491949666201e+00,1.132857729418470072e+00,1.111767494955707702e+00,1.110628240934489419e+00,1.126065333420270376e+00,1.087447209256978686e+00,1.129425099530668719e+00,1.090776166860684127e+00,1.126325876699523221e+00,1.133226694104698229e+00,2.068139147409484124e+00,2.068139147409484013e-02,1.111997705000000058e+00
-7.706871621685013052e-02,3.821092527612528489e+00,1.320615861256809298e+00,1.605014262817644699e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.134396967840027859e+00,1.694867237055083908e+00,1.520504824303771096e+00,1.738099436578328660e+00,1.627252502365132081e+00,1.748262175987140843e+00,1.640372561854661626e+00,1.736238708897524186e+00,1.663919661054975796e+00,1.725015102135162959e+00,1.677300606362601032e+00,1.719293333418475012e+00,1.682823963447193094e+00,1.728654325523143465e+00,2.932801971655663920e+00,2.932801971655664072e-02,1.696562394000000085e+00
3.319270412624926725e-01,7.093209513874749739e-01,7.220018298509662813e-01,2.478538875712970935e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.618612939456603783e+00,5.659706689638575483e+00,5.438846293850699176e+00,5.689326145339058449e+00,5.671630360581490393e+00,5.689826462955787534e+00,5.684472004540613632e+00,5.670372192757140439e+00,5.694247923256127386e+00,5.647840357561099367e+00,5.702830891153608306e+00,5.631999541785961405e+00,5.706151953035768720e+00,5.733630531322675417e+00,6.124778967546666841e+00,6.124778967546666564e-02,5.664230640999999622e+00
5.821935383555791876e-01,1.619250115823196445e-01,1.660177796428833563e+00,1.628643621739425340e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.087289718392032256e+00,6.410685941733982318e+00,6.149144202217236455e+00,6.439834467250880934e+00,6.452719740769593315e+00,6.459598313389522950e+00,6.453905949008677645e+00,6.467044519585442686e+00,6.441615456634274928e+00,6.467710540886475457e+00,6.426550926881801296e+00,6.465595552919735312e+00,6.429783038545672902e+00,6.445630992839661566e+00,7.432359726244223808e+00,7.432359726244223974e-02,6.445940621000000093e+00
1.040674462904141562e+00,3.982691913434045272e+00,9.105613224640061176e-01,1.853126274566869069e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.849115748573574636e-01,4.495320218586664196e-01,4.307368627040048525e-01,4.676312529675775709e-01,4.690283470588080816e-01,4.889661653787144568e-01,4.475658673248519848e-01,4.917025187920488483e-01,4.623927045924212109e-01,4.839334474390170060e-01,4.712571227722571754e-01,4.754601842781235876e-01,4.755042212214266040e-01,4.793339285278383488e-01,1.307468096114121847e+00,1.307468096114121868e-02,4.739153219000000195e-01
2.354772054373867274e+00,2.850342142071139673e+00,1.437513408917605817e+00,2.377793878859852938e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.396116631535630037e-01,5.269721266110239943e-01,4.815902841216763708e-01,5.834269737356990726e-01,5.480232913955909169e-01,5.765267614848181843e-01,5.792975516318198403e-01,5.705092848578282583e-01,5.912923750245454579e-01,5.671575707880702755e-01,5.912354780807569377e-01,5.589170449136957597e-01,5.837292964654720029e-01,5.820058774010740121e-01,1.976916201524009375e+00,1.976916201524009375e-02,5.772534295000000260e-01
7.467501529357172263e-01,9.574545795576607787e-01,8.087635930871777123e-01,1.881290213999577521e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.907839009679125120e+00,3.299977924417867747e+00,3.367957966685653837e+00,3.364453283571171571e+00,3.506699436919075819e+00,3.370537982030174184e+00,3.497659370395066691e+00,3.381558060455238213e+00,3.484138075358933051e+00,3.410993552577888277e+00,3.467869526059665031e+00,3.430224847265601174e+00,3.456501411912527022e+00,3.400955287679699346e+00,4.025200445924049575e+00,4.025200445924049381e-02,3.448555593000000030e+00
5.880916244510459023e-01,1.037197407724196108e+00,1.460519250778553602e+00,2.168804616839661303e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.915460824777997395e+00,4.723496327842239495e+00,4.707002681581156089e+00,4.736480442455575535e+00,4.917590934815554427e+00,4.751725903056740030e+00,4.892578525684081470e+00,4.742830591518620409e+00,4.877530538248460168e+00,4.759123789528711512e+00,4.875702467189173106e+00,4.772535471399816487e+00,4.874130157842285094e+00,4.744686305988959241e+00,6.443561546605106827e+00,6.443561546605107437e-02,4.829822435999999719e+00
2.486841396816266148e+00,1.612915765705633664e+00,1.616372050265081350e+00,2.467994403523104285e+00,3.500000000000000000e+00,5.500000000000000000e+00,8.010986021724086914e-01,1.014226220339612405e+00,1.131272255328906295e+00,1.051028821180670203e+00,1.259430462006831064e+00,1.098288435700359056e+00,1.245399076756356971e+00,1.111404560113841367e+00,1.224908762342943547e+00,1.143550573087965372e+00,1.203246073118736881e+00,1.163719541463404505e+00,1.181330530299238735e+00,1.132079825741631129e+00,2.992490190972459274e+00,2.992490190972459108e-02,1.169623905999999991e+00
2.372983810115106618e+00,1.480416503753320789e+00,5.045079116852219103e-02,7.228099477248782767e-01,3.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,9.717083482887804019e-03,3.955966187362536073e-03,2.172414293451514072e-03,8.687232383681778650e-03,6.063079797582976091e-03,3.837073010487520447e-03,7.747459046933799671e-03,4.775184357725528912e-03,7.210638578175847593e-03,6.354838675174762259e-03,4.873214706688142744e-03,7.121251420239737423e-03,6.714366398198454502e-03,6.160064114533252144e-02,6.160064114533251841e-04,6.073993518000000286e-03
2.196873794951498038e+00,1.957512883562849026e+00,4.651795469926615634e-01,2.323664668469190620e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.201839041965145460e-01,2.611605384286762588e-01,4.242155080104828557e-01,3.607097501313684673e-01,4.375511266581759706e-01,4.031331779359660361e-01,4.084161741072665497e-01,4.201837615015022176e-01,3.840908810396443940e-01,4.264123166784454799e-01,3.636141074465987222e-01,4.267964630212766064e-01,3.741173939888407518e-01,4.078857892065478330e-01,1.113410247076130677e+00,1.113410247076130656e-02,4.046306812000000086e-01
