mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
-1.198858402936365808e-01,4.022751425447937734e+00,5.860982457590491190e-01,1.537039859794578689e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.253658085652662235e-01,1.091337350631466085e+00,9.833897784675154075e-01,1.106163830023027206e+00,1.058466053833906573e+00,1.108178006564142670e+00,1.064393699861237774e+00,1.101486792851318119e+00,1.068536226412715617e+00,1.098955088844840056e+00,1.072436853982291050e+00,1.096282773742770722e+00,1.077973416769943737e+00,1.083457291321766824e+00,1.750437542675912006e+00,1.750437542675912020e-02,1.084705666999999929e+00
2.191606234620496529e+00,5.148356256485124405e+00,4.496338551323679766e-01,2.141989519948183762e+00,3.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,2.593302870435170143e-03,8.067171485481193158e-03,1.071282622638567231e-02,8.392896360605302947e-03,1.714409348759778420e-02,1.260114052552182944e-02,1.277746470150053527e-02,1.543676215602674505e-02,1.118490024266835005e-02,1.526613631700679194e-02,1.375830232457026653e-02,1.183623068441270673e-02,1.228908485616130725e-02,1.496527232878733793e-01,1.496527232878733758e-03,1.355305673000000051e-02
5.670293449009670139e-01,1.312074907565395909e+00,1.395166675465803419e+00,2.376820823375493497e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.638339628353284283e+00,4.288640289987193377e+00,4.398810022228961003e+00,4.308478010567859506e+00,4.582686397778086729e+00,4.332051339688229419e+00,4.535650938383812836e+00,4.387600042875046569e+00,4.513522872185705914e+00,4.414131053625334644e+00,4.503149981402812863e+00,4.423937790717994645e+00,4.500785675160047461e+00,4.531909881368325621e+00,6.423009018340830600e+00,6.423009018340830600e-02,4.467298758000000092e+00
2.882693888479654909e-01,2.144721688095390988e+00,8.924979539213006019e-01,1.563987310568837552e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.249766972997834902e+00,2.658288053853687050e+00,2.523083798560798119e+00,2.707747683993295240e+00,2.675151578722837709e+00,2.705298381164590538e+00,2.696576105453599936e+00,2.682108016874686029e+00,2.708079532561950664e+00,2.664127565925229035e+00,2.711149628238688436e+00,2.670003122377607507e+00,2.708469254276178351e+00,2.723846708083343504e+00,3.317461781287086797e+00,3.317461781287087130e-02,2.688678546999999863e+00
2.166384642123436732e-01,5.044180557521038111e+00,1.648828526515199400e+00,2.212901754395950160e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.033119320793865148e-01,9.804702098214301831e-01,8.770645205838885072e-01,9.909552040649183269e-01,9.879251196905030064e-01,1.003666267030119075e+00,9.869537019500728148e-01,1.001447810310775344e+00,9.922664106604675016e-01,9.951939841263772735e-01,9.944398168167425389e-01,9.994939219914610318e-01,9.928755142820576696e-01,9.538101711874840127e-01,2.507676405711755319e+00,2.507676405711755166e-02,9.894259829999999534e-01
1.771995813192194458e+00,1.978724830643623367e-01,4.977111617504579866e-01,2.096985857634532380e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.088288798863840778e+00,1.840031897907033809e+00,1.526902050717222181e+00,1.822078155674402122e+00,1.668976320799507196e+00,1.806733471465687302e+00,1.694705296088915736e+00,1.791626027655638831e+00,1.709716631935439102e+00,1.781394366976601917e+00,1.719305851552172415e+00,1.775172436626817563e+00,1.725721138684492395e+00,1.741203063645335725e+00,2.506748334677024292e+00,2.506748334677024251e-02,1.748210542999999895e+00
1.381574339652894334e+00,4.106081638431479774e+00,3.336484799389073386e-01,2.187923286362962294e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.171403392186296244e-01,2.012777998789087031e-01,1.794770054777114487e-01,1.694948396629855358e-01,2.269109320913225425e-01,1.926445552270187322e-01,2.166425104880232988e-01,2.073051212028959034e-01,1.932707675729756214e-01,2.128290273053311255e-01,2.018854647075701558e-01,2.110149543532265914e-01,2.081369765738510791e-01,2.034814315304889487e-01,7.140470436315023983e-01,7.140470436315024365e-03,2.065414626000000031e-01
8.479347982421114871e-02,1.635170031075802610e+00,1.640247933025567484e+00,3.513808555442188286e-01,3.500000000000000000e+00,5.500000000000000000e+00,3.498388418395255606e+00,4.354957171841058461e+00,4.176325681355676167e+00,4.422697387143976755e+00,4.344707266327103135e+00,4.449315595998773354e+00,4.339317480723821063e+00,4.452891340075112225e+00,4.345034586618772288e+00,4.450235405222156437e+00,4.355766712569604238e+00,4.444881684623505080e+00,4.366170778215757942e+00,4.401566069435940420e+00,4.532802870377833138e+00,4.532802870377833360e-02,4.407218643000000213e+00
-3.767456972163241158e-01,1.908452566610511658e+00,1.220960658017808065e+00,2.469237451117189064e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.017592445968711345e+00,5.652892629538349922e+00,5.802414384999564412e+00,5.847357346963913294e+00,6.049908902840434699e+00,5.924584123064533081e+00,6.023532487918783040e+00,5.943419030630677113e+00,5.983967060036762042e+00,5.968369724823903155e+00,5.945116735952588272e+00,5.981447850757896312e+00,5.915354865067725676e+00,5.939414973963944355e+00,7.198590486827270318e+00,7.198590486827270707e-02,5.958289622999999757e+00
1.345984380042208439e+00,2.996961390375390444e+00,1.076115295445210229e+00,1.381396724701663636e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.543780710535902601e-01,5.794981816907784911e-01,5.020515709384908432e-01,5.868693418369987924e-01,5.617063893450435774e-01,5.928252239760259945e-01,5.723369070032027217e-01,5.856613895069286979e-01,5.842957926903307175e-01,5.716771100785527082e-01,5.897315106921489081e-01,5.608017877244159122e-01,5.900815411589495074e-01,5.743103782451485229e-01,1.376397320487976028e+00,1.376397320487975952e-02,5.787991331999999822e-01
1.502954217842159323e+00,2.982337477637375223e+00,1.142261633314914482e+00,4.782809461548684360e-01,3.500000000000000000e+00,5.500000000000000000e+00,2.441829549888214490e-01,3.391689476045455787e-01,2.790392803286542156e-01,3.624000735509433913e-01,3.307484080524521475e-01,3.603890535962503971e-01,3.472383296220109550e-01,3.479187949901018651e-01,3.547839958527587156e-01,3.329425767136099945e-01,3.568481257659585348e-01,3.368607562908019215e-01,3.555874545636265593e-01,3.586662912096091338e-01,8.797722979861221093e-01,8.797722979861220816e-03,3.476577415000000060e-01
1.313284283921207329e+00,4.626139918244824401e+00,6.074995032310356313e-01,1.504664039948562682e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.631913518949010808e-02,5.003979044109675006e-02,5.734499138432811588e-02,6.435284207466557271e-02,7.305943583228566296e-02,6.939010036196087416e-02,7.128791818463500740e-02,7.170568682903613600e-02,7.153909975349552475e-02,7.143570342511762483e-02,7.211068025152868322e-02,7.051739897875126950e-02,7.193372156304500553e-02,7.182862449521812409e-02,3.453017247195785400e-01,3.453017247195785608e-03,7.122992660999999393e-02
2.112623632138451057e+00,3.456714898722204055e+00,1.181243023063676789e+00,1.253737899641782727e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.857458462788799364e-02,1.381152401022641696e-01,1.215733230821759159e-01,1.403448560980358750e-01,1.611249470077972534e-01,1.443306830835588139e-01,1.614844248064799259e-01,1.531695290741738047e-01,1.541868370021399759e-01,1.573677545619213136e-01,1.502821651273058556e-01,1.575983506243375243e-01,1.542668813148885820e-01,1.604159576433406009e-01,6.573892607456006676e-01,6.573892607456006953e-03,1.542261272999999877e-01
2.555293233909424977e+00,2.330444492613144014e+00,1.228891621992088456e+00,2.147010007033558043e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.817547937607124964e-01,3.232825832576356473e-01,3.978206707003069664e-01,3.839689799044391783e-01,4.166805876270712750e-01,4.212590801357803949e-01,3.970005793975424635e-01,4.312400148207438666e-01,4.128997213349185347e-01,4.285112798488535102e-01,4.223426559910480882e-01,4.187777418388968775e-01,4.264584196489404899e-01,4.135989497778654322e-01,1.361051014955667382e+00,1.361051014955667361e-02,4.206352419000000120e-01
1.268715717135211030e+00,2.431057321119958203e+00,1.758983804415712449e+00,6.890971264944212304e-01,3.500000000000000000e+00,5.500000000000000000e+00,9.356070363836711534e-01,1.335107838126357471e+00,1.331169118859611311e+00,1.395200944122638065e+00,1.440604735993147534e+00,1.432829688564901893e+00,1.435377281992203491e+00,1.447129329548526799e+00,1.426215114817604324e+00,1.452958264520340936e+00,1.416378989525420184e+00,1.455032161840560834e+00,1.406881709891020460e+00,1.434384154338057549e+00,2.589149695178941446e+00,2.589149695178941460e-02,1.430694136000000061e+00
2.138097814331064495e+00,3.059116101865524406e+00,1.177916572593200817e+00,1.514780311967254267e+00,3.500000000000000000e+00,5.500000000000000000e+00,8.406659021782107721e-02,2.447593651131186876e-01,2.107668073053212410e-01,2.230234160876176097e-01,2.671056288602753348e-01,2.371712226571829063e-01,2.567195694982957188e-01,2.498648632886961707e-01,2.476682304789286915e-01,2.542012410197657113e-01,2.493352690652107240e-01,2.513033626451152136e-01,2.543822660129596569e-01,2.565605150095670028e-01,9.127834637147633767e-01,9.127834637147634600e-03,2.513585497999999974e-01
1.218673830912485823e+00,-7.872922320223563197e-02,1.335967040361412117e+00,2.032364670233168802e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.374303834464623453e+00,4.547131835657078902e+00,4.184799458014684781e+00,4.547187031303846716e+00,4.441996558971473164e+00,4.535536539290323077e+00,4.450277857548177174e+00,4.541871157495974032e+00,4.440278292691457906e+00,4.546341341108306011e+00,4.451709013490282807e+00,4.545857455801904479e+00,4.470276069679758990e+00,4.407026183033379674e+00,5.903209633757059649e+00,5.903209633757059566e-02,4.511291470999999831e+00
1.317377550752241611e+00,4.853067857333257074e+00,9.327263485127148535e-01,1.406897961616644821e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.173498050778732205e-02,6.913736162689063103e-02,5.725392995558176851e-02,9.074633162957419785e-02,8.987125305174406553e-02,9.183090345030851809e-02,9.334486834495624163e-02,8.582043922222898358e-02,9.382114550579293000e-02,8.549125290864555138e-02,9.268730868395343159e-02,8.877764195038084782e-02,9.062057832533519652e-02,8.733851955423543867e-02,3.988123988786446139e-01,3.988123988786446486e-03,8.986802335000000641e-02
2.720683209887767573e-01,-3.405999688951388826e-02,1.034362637807656693e+00,2.283095494955339699e+00,3.500000000000000000e+00,5.500000000000000000e+00,6.041572820154132550e+00,7.657625425259858787e+00,7.077357364263809458e+00,7.693210812610622007e+00,7.428676820973768358e+00,7.659164404789638780e+00,7.481961986486025395e+00,7.634281563823957839e+00,7.507334520137801448e+00,7.625875462602955679e+00,7.515227503612696758e+00,7.621690414474827868e+00,7.521246756949303780e+00,7.621477761345433422e+00,7.416783804444541772e+00,7.416783804444541939e-02,7.582237476000000420e+00
2.245881175737348912e+00,2.533188515913376015e+00,1.265854611095904358e+00,2.277546155751164481e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.661771530537361041e-01,5.458247089730204893e-01,5.358826885023769693e-01,5.879115155666311265e-01,5.719816109053320607e-01,6.006279756220086474e-01,5.781770059670744422e-01,6.055935379067509672e-01,5.894053351918031591e-01,6.004957241227422138e-01,5.956084057524976272e-01,5.903148295465443507e-01,6.055905825947440757e-01,5.922579525575452086e-01,1.800656118093815872e+00,1.800656118093815761e-02,5.937904773000000080e-01
9.828856255657595353e-01,-7.832454173961183042e-01,1.573688354246450150e+00,2.359109653207093871e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.873597288509925463e+00,7.151271934874093184e+00,6.972036231202252132e+00,7.070396515052987496e+00,7.323661573695528837e+00,7.098554393084684833e+00,7.329538857830686815e+00,7.135948317848919586e+00,7.310604392684058261e+00,7.166822324903318275e+00,7.284203689983529628e+00,7.183537243989539967e+00,7.256477125034643372e+00,7.131445476592803701e+00,8.691055704267585114e+00,8.691055704267584836e-02,7.219680014999999784e+00
1.812357958455687701e+00,4.964087610911464665e+00,4.780080185890528965e-01,1.747265782606579387e+00,3.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,1.193569202121340378e-02,8.173686693158620231e-03,1.830436549857131223e-02,1.564405797007286866e-02,1.642321753191917574e-02,1.804479344266629592e-02,1.747784890971823199e-02,1.677048503665779997e-02,1.849118716966811557e-02,1.729654472286869596e-02,1.795654243278425530e-02,1.800369850528893770e-02,1.672866437243319959e-02,1.592487361929062761e-01,1.592487361929062744e-03,1.760786372999999932e-02
1.467692671642955027e+00,3.404925330891395596e+00,1.421541277902639511e+00,7.429133850473939038e-01,3.500000000000000000e+00,5.500000000000000000e+00,2.887987527342659733e-01,3.660364601508309113e-01,3.908114196320169875e-01,4.164886744926501461e-01,4.016825321277976979e-01,4.328743558640541500e-01,3.756256757263919943e-01,4.338550284448765559e-01,3.959989820659295390e-01,4.293687031326981485e-01,4.086349020428235446e-01,4.226059139968489364e-01,4.161979716373195304e-01,4.091656692229523329e-01,1.098372750142738941e+00,1.098372750142738961e-02,4.140661895000000148e-01
