mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
-2.901264030767816138e-01,-7.846906139075151554e-01,1.154202231119638711e-01,1.054790544485844750e+00,1.520218191009529152e+00,2.610560059040301972e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,8.110649099814202145e+01,8.653959078710634856e+01,8.702362623398396124e+01,8.844116638713475709e+01,8.767865950175973921e+01,8.819443387977327120e+01,8.787964732571926163e+01,8.826538647024052864e+01,8.796988149277304103e+01,8.830681024667077850e+01,8.801236211765798600e+01,8.831564049073102751e+01,8.802363844736002818e+01,8.912666722553653642e+01,7.768431677234075039e+01,7.768431677234075572e-01,8.825502638999999760e+01
1.906453162083645569e+00,3.553158556133416468e+00,-7.458845625305936533e-01,8.943909985434557175e-01,1.822206703985293164e+00,2.080887065566627836e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,4.450559777297252495e+00,5.089804720572596253e+00,5.249172918378680386e+00,5.073835701277914723e+00,5.345019995780414312e+00,5.153992162461733528e+00,5.243278999172116706e+00,5.219832183581170071e+00,5.169854615998256797e+00,5.214057130604792256e+00,5.242680949743252938e+00,5.147520014711726155e+00,5.300474469389310883e+00,5.200052932750618417e+00,1.066029762034450279e+01,1.066029762034450268e-01,5.216323968000000200e+00
-7.314656334327118703e-02,1.256954791347569378e+00,-1.054107272845437926e+00,6.314046158522432783e-01,2.079580595178343927e+00,2.827462048874210154e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,5.289182771520545856e+01,5.422155868165212667e+01,5.701687230334876233e+01,5.524946535003369519e+01,5.716238216069935874e+01,5.515583201506630218e+01,5.700004742733145946e+01,5.541390237011761855e+01,5.691471978222750039e+01,5.555615527805455400e+01,5.684746764108648875e+01,5.560310002214473002e+01,5.675139471781352540e+01,5.628870704013242943e+01,5.996229695758709255e+01,5.996229695758709122e-01,5.624589377000000212e+01
1.284102271948603047e+00,1.895082712261056512e+00,-3.839057353627541858e-01,1.708326828782090079e+00,2.069421220333125699e+00,2.853081054922360860e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.211715599620097805e+01,2.153127287916256094e+01,2.432000830845201378e+01,2.361347774192691773e+01,2.433998910115492009e+01,2.402423476667098612e+01,2.417588469448770638e+01,2.423692267328338090e+01,2.390449200673642594e+01,2.426710906131043188e+01,2.370217020636454563e+01,2.429271057632630360e+01,2.375077523676973357e+01,2.469709790897779556e+01,4.490205392014541985e+01,4.490205392014541830e-01,2.399913425000000089e+01
1.560256018854234927e+00,2.560225745695480448e+00,-4.230910614795191371e-02,1.138975046981544725e+00,2.354310675381087403e+00,1.792339631503887531e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,9.522455244235125349e+00,9.499305943785959272e+00,9.757748277875332832e+00,1.079857523321134138e+01,9.482723804783047328e+00,1.075518190067575652e+01,9.539274803708657657e+00,1.059004543265911735e+01,9.904004789776861273e+00,1.036886017991314546e+01,1.010253718493665787e+01,1.021020524002437391e+01,1.021421240582096424e+01,1.030600473482287427e+01,2.115493670006173943e+01,2.115493670006173832e-01,1.019152324999999948e+01
2.246780982959359019e+00,-1.976134365606270205e-01,2.586150776789088113e+00,1.350531465306746171e+00,1.153127420635358558e+00,1.718011704451952948e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,6.370375232280244049e+00,6.657567045615999213e+00,6.713863508227709609e+00,7.267215453919729562e+00,7.052457860563568381e+00,6.922599144953882622e+00,7.141635462184702021e+00,6.852330174986785316e+00,7.087591421930690139e+00,6.985850703771550485e+00,7.028565948177374345e+00,7.054487350489262454e+00,6.949191816610309047e+00,6.933738969470362612e+00,1.358286411723374698e+01,1.358286411723374776e-01,6.995259837999999952e+00
2.177560614303988729e+00,1.844142452646843955e+00,5.970297890337525892e+00,1.411550946297721376e+00,2.385352373119789871e+00,2.426233523128261460e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.341426959810491315e+00,7.820363489413204583e-01,1.528685785255958773e+00,1.233187478571154294e+00,1.517377965360310998e+00,1.315337422854010452e+00,1.499200562770566458e+00,1.314463488349121967e+00,1.459002956158223840e+00,1.385262228445276467e+00,1.407585770623904331e+00,1.437971005549459003e+00,1.331212033199498990e+00,1.263747159418353583e+00,5.372034036173486626e+00,5.372034036173486959e-02,1.391637452999999969e+00
1.310890595682111748e+00,3.295591949145662447e+00,1.936339085724416043e+00,2.568786016658545779e-01,2.210312212870679360e+00,2.658380304042716968e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.654637245239078069e+00,2.545258670077288787e+00,3.408148434125698678e+00,3.281310864700196284e+00,3.556346651090883437e+00,3.330657930360549468e+00,3.580131678903534009e+00,3.199235639396245112e+00,3.564782642993117090e+00,3.334360758706063965e+00,3.497742249913572188e+00,3.447555168079965426e+00,3.393026837130916018e+00,3.407864778789401861e+00,9.536915233000224035e+00,9.536915233000224645e-02,3.408726355999999846e+00
-4.945892140709610696e-01,3.465463265063786658e+00,-1.635331892117234398e+00,1.632514748670041316e+00,2.305879912644315688e+00,2.719211444279041157e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.974751773377607122e+01,3.790142820465145945e+01,4.163713741622306941e+01,4.071194630938279602e+01,4.160225003535694555e+01,4.099344854798066251e+01,4.136633435909216416e+01,4.081241313206926691e+01,4.103754816219322521e+01,4.101433909620971008e+01,4.087937263991876335e+01,4.115126405421494127e+01,4.096108659936813723e+01,4.193872013545413324e+01,6.288535524259531684e+01,6.288535524259531995e-01,4.106807397000000037e+01
7.039267667545515694e-01,3.290618573835689453e+00,2.397938751674243640e+00,1.750346871676644600e+00,1.771737052215788255e+00,2.661639385791226164e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,7.248105396981820547e+00,7.596535830115447752e+00,8.375320800113472686e+00,8.199237743482726160e+00,8.452676480090172362e+00,8.176717848873508387e+00,8.400903044681248488e+00,8.204932459999451311e+00,8.233499122927121050e+00,8.172578896589479669e+00,8.180916848247619555e+00,8.101125270934016243e+00,8.283052646817679943e+00,8.337492483675340793e+00,2.042508181372826925e+01,2.042508181372826859e-01,8.220164865999999293e+00
