mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.582089743520338265e+00,3.003723018809849599e+00,7.998517474922660631e-01,2.261703103875470688e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.097512183790396223e-01,2.479231414899593089e-01,1.714410545174937239e-01,3.014248109706965661e-01,2.511181556360255196e-01,3.055919540627133335e-01,2.736831583195793449e-01,2.849187120603634549e-01,2.853838972477398261e-01,2.540675230840843124e-01,2.940480895359757763e-01,2.622176053938831686e-01,2.949527724285525565e-01,2.695898322868129915e-01,1.018505232291702756e+00,1.018505232291702818e-02,2.790708822999999894e-01
3.708799025496937185e-01,4.515499747864693880e+00,1.560806668910713846e+00,1.499399465965814082e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.643740505628121573e-01,5.877547659242665645e-01,5.053855285217119242e-01,5.866872702408598705e-01,5.874024533332666831e-01,5.952221382602325139e-01,5.936955700310516670e-01,5.944048449237602227e-01,5.931499161022119049e-01,5.937170274554082194e-01,5.932829606195584304e-01,5.920920627900126965e-01,5.922576943657542614e-01,5.927708985164228395e-01,1.533728104191811159e+00,1.533728104191811083e-02,5.864532727000000278e-01
5.215709570393105565e-01,3.629336871068522541e+00,1.522761053262129849e+00,1.924768739777908078e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.662601874523969236e-01,1.015756221098662815e+00,8.784546348151874851e-01,9.868054861236350561e-01,1.004829926358463466e+00,9.955485837526384385e-01,9.976363965876577922e-01,9.919691487315138723e-01,9.855368133352757631e-01,9.892731264889366161e-01,1.001047372300779115e+00,9.812220574533485618e-01,1.009895960641174817e+00,9.963568217180797104e-01,2.418716188223640984e+00,2.418716188223641109e-02,9.913814585000000346e-01
-3.142002335239291733e-01,4.911502301046301255e+00,1.750428187365361765e+00,2.261927593480655752e+00,3.500000000000000000e+00,5.500000000000000000e+00,6.064207201292173277e-01,1.287962707989249278e+00,1.029146376508445648e+00,1.250188955216778197e+00,1.192762752883212984e+00,1.243825029776689073e+00,1.198416676528638369e+00,1.230105762202334141e+00,1.212214814877975888e+00,1.216419431909188109e+00,1.220548391224015150e+00,1.205421540257398894e+00,1.224515298963709364e+00,1.193702184407934297e+00,2.919700618454166730e+00,2.919700618454166771e-02,1.205994862000000056e+00
1.692344544518461502e+00,3.473673491658137102e+00,1.042727594021545467e+00,6.190245009982627833e-01,3.500000000000000000e+00,5.500000000000000000e+00,2.702028466044600549e-02,6.383026332423132054e-02,1.573054664722899412e-02,6.075415935111935090e-02,5.216167574191172412e-02,3.311328825038496043e-02,5.973540453660100558e-02,3.996323678766046383e-02,5.722669323431089916e-02,4.865802053806401323e-02,4.885244446140782348e-02,5.364283713151302840e-02,3.945963369950145766e-02,4.832697164721784511e-02,2.822112128012262966e-01,2.822112128012263001e-03,4.933277425000000271e-02
-2.229902034872704442e-01,2.489312691012050216e+00,1.747375318099522623e+00,1.414688283061587892e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.956269763895662095e+00,2.994234005704308643e+00,2.598110411675693232e+00,2.947071220424849258e+00,2.822575132252036045e+00,2.926207255229682058e+00,2.847676779949199766e+00,2.921276755841189399e+00,2.857983032289471481e+00,2.914187904733273715e+00,2.859778120438999593e+00,2.905294448940389351e+00,2.871128541672346657e+00,2.869179537457696938e+00,4.289261953337382138e+00,4.289261953337382416e-02,2.879619914000000058e+00
1.856261319616335781e+00,4.267769252283426518e+00,1.295332713237157263e+00,1.508648775170962741e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.302983781736536617e-02,6.513881143830019260e-02,2.242463197149047877e-02,8.869002142017490264e-02,6.625976315017328977e-02,8.208796376713746457e-02,8.038246507979103506e-02,6.549580320358205920e-02,8.286865647198463081e-02,6.637505118050954223e-02,8.190607908312692864e-02,7.242712526717780264e-02,7.891806040727743221e-02,7.799684783662887144e-02,4.895493837762329714e-01,4.895493837762329888e-03,7.569941555999999683e-02
1.976535543058173028e+00,9.197698504803932806e-01,1.358921696837488202e+00,1.687839666387076498e+00,3.500000000000000000e+00,5.500000000000000000e+00,6.893820793314053841e-01,8.916141571610022298e-01,8.242878090769192312e-01,9.250327980804344818e-01,9.453619405938814557e-01,9.042922544575392463e-01,9.648767252335835876e-01,8.887573320605735017e-01,9.752410004321384607e-01,9.054041331469897536e-01,9.733833710920245519e-01,9.237064495515456830e-01,9.620511111737244381e-01,9.752147012027033712e-01,2.370526173013669080e+00,2.370526173013669247e-02,9.398686529999999983e-01
-4.683820746298277271e-01,4.931561085758110252e+00,1.641171066189245797e+00,1.080732493291881813e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.598400584810878877e-01,7.120526233316035736e-01,6.731283724489548481e-01,6.972098035272719097e-01,7.360285382333389137e-01,6.866307167161201930e-01,7.379538728820630444e-01,6.914985904097786795e-01,7.365298526592141126e-01,6.970105882437686029e-01,7.339526812353761587e-01,7.006301033919130061e-01,7.310936062757595888e-01,7.465644660789428899e-01,1.512539665271592115e+00,1.512539665271592053e-02,7.139918896000000403e-01
-5.684078534234919822e-01,4.127976981879314167e+00,1.316892310442148162e-01,1.795644308246922671e+00,3.500000000000000000e+00,5.500000000000000000e+00,9.479160570462824564e-01,1.019322593561201584e+00,1.080423893064426544e+00,1.075622644185420862e+00,1.130926343815022550e+00,1.106834023090248253e+00,1.118147095939702851e+00,1.114517183823670710e+00,1.111372603676633597e+00,1.113234538210490676e+00,1.108835743358141501e+00,1.119797070766429758e+00,1.103186054470519650e+00,1.118171163349300112e+00,1.434813666385374997e+00,1.434813666385375067e-02,1.112397587000000021e+00
