mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
9.814526424318471554e-01,1.060728712460485390e+00,-1.101136522160062470e-01,7.906240395692074596e-01,7.289031715988288918e-01,2.520521495610036911e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.494327948414567686e+01,2.221157269295474990e+01,2.174676812037621332e+01,2.508549566958480170e+01,2.229397539940768169e+01,2.413415782264300091e+01,2.377576487096152746e+01,2.260117727521020470e+01,2.441371438754482526e+01,2.227567652231503104e+01,2.451507139391449996e+01,2.209394559957276982e+01,2.428330071856568750e+01,2.360619483511440819e+01,2.952398527376351467e+01,2.952398527376351445e-01,2.349203341000000123e+01
-7.603502972982278951e-02,5.401758883049524451e-01,5.819204818016726621e-01,2.954715874107735618e-01,1.566571204111714133e-01,2.395987631608819668e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.506528368652394967e+01,1.768902962583563721e+01,1.723348435996113182e+01,1.802774683085380047e+01,1.744498450246764421e+01,1.782948454863258192e+01,1.760835491038067246e+01,1.763674493887210559e+01,1.769765433260795362e+01,1.753785893847982180e+01,1.772278359863735986e+01,1.749484458738190540e+01,1.769395633994950501e+01,1.733291074607419446e+01,2.136017847749322129e+01,2.136017847749322185e-01,1.752820230000000024e+01
8.582609045073207321e-01,1.073627358409862786e+00,1.237697791736084518e+00,7.448800882712123261e-01,1.166119660393063251e+00,6.987426315598855853e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.000887773555147220e+01,1.091046784373508238e+01,1.900342097883370940e+01,1.666905383743884883e+01,1.595220859045095274e+01,1.774487004610207208e+01,1.535941727459494999e+01,1.823851126013147450e+01,1.441943362769097448e+01,1.805356082716325261e+01,1.526480333011268797e+01,1.749082338451077590e+01,1.628236214519788305e+01,1.629552408697309218e+01,3.768175812017010884e+01,3.768175812017011128e-01,1.664563791000000137e+01
-2.169350071290548354e-01,6.091106760353905969e-01,-4.000662034135088474e-02,1.233146628458988925e+00,1.060879699225884876e+00,1.100511785770012407e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.130631666538876914e+02,1.422476692851846565e+02,1.340130510340790124e+02,1.437980968526486834e+02,1.376113899269148249e+02,1.425481719736580715e+02,1.390395304842609221e+02,1.429923412600609822e+02,1.397209459660125219e+02,1.432130107505037984e+02,1.400563307920929219e+02,1.432975052274249492e+02,1.402115847956767141e+02,1.395101839412621416e+02,1.353630412450483504e+02,1.353630412450483433e+00,1.414933332999999891e+02
5.096680334863399331e-01,4.610580215744938259e-01,9.628903156108964412e-02,1.223124232563633562e+00,8.681548362506076311e-01,8.461178094874445277e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.651297598161781366e+01,7.977773007236122282e+01,8.067926238118242566e+01,8.009341398547681479e+01,8.245717110965757968e+01,7.769452215114623073e+01,8.283105277626928853e+01,7.775672904399087315e+01,8.279755397366399450e+01,7.795186144714293164e+01,8.260911324458126614e+01,7.820121705586797134e+01,8.236111423694224243e+01,8.092441967811680570e+01,9.288542482264398359e+01,9.288542482264398048e-01,8.082773203000000706e+01
7.415951381368933726e-01,8.650113921856322774e-01,5.899473232009782020e-01,1.005502105983829164e+00,1.172884506522693382e+00,8.544194773318913860e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.721596647799072599e+01,2.211644992070685589e+01,5.158514346151601160e+01,3.483161176186378327e+01,4.904096613714121133e+01,4.031077866143163391e+01,4.657479903585841186e+01,4.309798639530304598e+01,4.448006734320804867e+01,4.453296249963864284e+01,4.270734385749399564e+01,4.522757564710914835e+01,4.119216239876072194e+01,4.375465978418797874e+01,6.585440332418436071e+01,6.585440332418436293e-01,4.336311038000000195e+01
4.665381932019476707e-01,1.247356003478918396e+00,5.035343908994975859e-01,1.029803790577382028e+00,1.217393519827456583e+00,9.843837193543176767e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,5.167923520390088044e+01,4.495402787792784949e+01,5.712861205665519293e+01,4.907628098301039188e+01,5.480920629198518412e+01,4.844382818709194538e+01,5.248763215692414974e+01,4.849494917056747312e+01,5.339369733338174484e+01,4.910486568285683973e+01,5.381812883206662690e+01,5.002850955520301568e+01,5.393694922508012013e+01,5.293038425952949666e+01,7.385361832984409602e+01,7.385361832984409514e-01,5.199490761999999933e+01
-1.592222449921166516e-01,1.238080499075323804e+00,6.966982476355433329e-01,1.174591853294529198e+00,4.487217847011799599e-01,2.189850248387184006e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.338065675887501271e+01,5.773524148534152545e+01,5.161127758015518197e+01,5.865171792370965420e+01,5.330647321248461878e+01,5.771657000802320425e+01,5.416470215967786572e+01,5.719776525006333401e+01,5.463664143626149894e+01,5.687142890056446731e+01,5.493549565854465300e+01,5.662911880688611888e+01,5.516659712468140242e+01,5.577605468727246318e+01,7.492512380180525611e+01,7.492512380180526010e-01,5.562976922000000002e+01
-1.156849952842774754e-01,1.176216029987223521e+00,-2.203279127359027978e-01,1.136410269628815195e+00,4.761082230043962027e-01,1.216084254887686233e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.453945045016271820e+01,1.237257393878395817e+02,1.116955781972055917e+02,1.256308218032828279e+02,1.149920709647267216e+02,1.238609592543923839e+02,1.167350091837706572e+02,1.226520905380546651e+02,1.177567477923953021e+02,1.219705382815727006e+02,1.183608980297204596e+02,1.215042032858378320e+02,1.187242741620215014e+02,1.203987154039773202e+02,1.197757994812839826e+02,1.197757994812839843e+00,1.196199826999999942e+02
2.574761706355024327e-01,-1.303798377206716042e-01,-5.768716319321132158e-02,9.277729061908546182e-01,9.024570806726069927e-01,8.646361502454785741e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.508074589742037119e+01,1.285071984282758422e+02,1.146042882661580791e+02,1.301029872091993411e+02,1.186329093861647976e+02,1.278343222921240994e+02,1.205190396134743054e+02,1.264895391917949752e+02,1.215989102531772659e+02,1.256056241879403217e+02,1.222741176836226913e+02,1.249800156013601082e+02,1.227210930196993246e+02,1.227931021290997506e+02,1.122413963135745263e+02,1.122413963135745263e+00,1.234504392999999993e+02
7.057239866824139840e-01,-2.731764575885278212e-01,9.175672192376527203e-03,1.146356744711269027e+00,9.523834236257426866e-01,8.004318701798021074e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.793878584917999319e+01,1.136915072254749219e+02,1.138457533087028963e+02,1.148263670712383373e+02,1.158772364109515109e+02,1.161258978736754131e+02,1.163997911899887896e+02,1.168562026476531344e+02,1.164726049815376285e+02,1.172328866663609972e+02,1.163649170975211007e+02,1.174046920354441994e+02,1.161807368147583190e+02,1.171892497366834647e+02,1.093668720439326307e+02,1.093668720439326281e+00,1.167856096999999949e+02
