mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.362434436363880064e+00,4.836750694016073382e+00,3.295792037466333646e+00,4.276044353884523197e+00,3.500000000000000000e+00,5.500000000000000000e+00,6.748848987531016475e-01,3.549441921202982630e-01,5.788146756044046937e-01,4.065058076069160697e-01,5.726170337298426283e-01,4.596583314066348125e-01,5.221890052034546814e-01,4.898311169816516042e-01,4.817845147968512487e-01,5.094420352548943987e-01,4.705100860596878043e-01,5.203447469707056516e-01,4.664949473420559323e-01,5.243542154278697520e-01,2.177571635179150533e+00,2.177571635179150616e-02,2.710038754999999799e+00
1.650965994828018424e+00,1.350100824292008062e+00,1.766681179704487459e+00,2.757105682131638424e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.486228536716233783e+00,2.130151086334723942e+00,2.043239696617201062e+00,2.145893878314362624e+00,2.197556746874933520e+00,2.144952111581974741e+00,2.188481727467292970e+00,2.145128245293903113e+00,2.191345299126557400e+00,2.146618847084902804e+00,2.187996918062441232e+00,2.149501459501979461e+00,2.187450091852352507e+00,2.139083097242186149e+00,4.285739165292286934e+00,4.285739165292287017e-02,2.829054318999999929e+00
1.209641123712033917e+00,3.848392717718912337e+00,1.339929321173252807e+00,3.370658317027505735e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.728717494862168080e-01,2.146557537477233879e-01,2.475914862102027436e-01,2.741701478338463005e-01,2.037071218437467579e-01,2.995785060766380514e-01,2.004658534271902548e-01,3.020258411570319601e-01,2.292046914782795985e-01,2.908806761215550485e-01,2.472484107178093693e-01,2.716358466214982559e-01,2.563932127659954707e-01,2.649520806771079040e-01,7.957373551366797582e-01,7.957373551366797929e-03,1.435439989000000027e+00
1.966419318915503034e+00,-8.923435220696434023e-01,3.449109008416579858e-01,1.827032774150856076e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.772810276536107343e+00,2.144980721853848138e+00,2.118963871196718252e+00,2.130556156040568805e+00,2.212419093419383476e+00,2.117910815226563770e+00,2.210610951202449215e+00,2.108557389261263015e+00,2.206007568906811933e+00,2.132472461307561851e+00,2.200901475185524703e+00,2.148507394289323358e+00,2.195897694082812102e+00,2.122319191840424057e+00,2.341720475283859404e+00,2.341720475283859404e-02,2.149206130000000048e+00
1.307293543400481539e+00,2.896787926404665647e+00,1.968051157177332477e+00,2.022034169900299716e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.719724765357006691e+00,2.377637053568872894e+00,2.242543179766670391e+00,2.425769925296224816e+00,2.422710285927142770e+00,2.434914971894150515e+00,2.419573783518273569e+00,2.423751526095418996e+00,2.427531646595604276e+00,2.430033249500849202e+00,2.425417770642049664e+00,2.437365271355489860e+00,2.424620503251522230e+00,2.355173641472989576e+00,5.185247639883286297e+00,5.185247639883286408e-02,1.691959044999999939e+00
1.567155969134613080e+00,2.460656604311038720e+00,1.569560381569597096e+00,4.880351678720986186e+00,3.500000000000000000e+00,5.500000000000000000e+00,6.147753344180866691e-02,4.457122113075105974e-01,1.276960293414149961e-01,2.502333742439618591e-01,2.441907232187986165e-01,1.099726877547565623e-01,2.917605318690885685e-01,6.193894943583675566e-02,3.116343701624848528e-01,8.686449080868022254e-02,3.024711919250220316e-01,1.257830793713936024e-01,2.878046602720195635e-01,2.168665894719198628e-01,5.062512448230230833e-01,5.062512448230230624e-03,3.213684165000000093e+00
-1.329980207105618817e-03,-1.018993669505926514e+00,1.545284414493882652e+00,3.903467396360569275e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.275528323071679004e+01,1.555592099731385147e+01,1.501523834256751400e+01,1.575115261003326239e+01,1.569170769111255481e+01,1.580379597254739288e+01,1.572717419375984527e+01,1.579348098529386135e+01,1.575422385932749236e+01,1.577358484179562303e+01,1.576860855038708920e+01,1.574788837437682787e+01,1.577420667541363741e+01,1.579101004614666692e+01,1.851538479270856996e+01,1.851538479270856963e-01,1.348778332000000013e+01
2.266940439407071128e+00,1.960767872248746491e+00,1.083802127977253171e+00,1.919227492932403800e+00,3.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,1.957025418255080567e-03,5.485753499256351001e-03,2.153342918296420171e-03,9.875607226723032497e-03,1.994438100473055510e-03,5.992380921309181131e-03,2.812406242706346707e-03,1.941832145182962113e-03,4.993832011275700991e-03,1.198165444289149908e-03,6.508867167945771651e-03,1.385990749319851098e-03,4.407388313469214926e-03,2.547571453460330607e-02,2.547571453460330477e-04,5.314767180999999674e-01
5.618470812184853669e-01,5.062160517640608148e+00,6.836091733117702907e-01,4.077773624655246287e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.905419357099274347e+00,2.336686990630438832e+00,2.355201599385267297e+00,2.485134149741555110e+00,2.558315132410779569e+00,2.530568638085393562e+00,2.603051754722515376e+00,2.513748800316978560e+00,2.620106401925467843e+00,2.480001997187110341e+00,2.625393049492310116e+00,2.444389690595006659e+00,2.620984171148558417e+00,2.655176904698516527e+00,6.462650772626942874e+00,6.462650772626943318e-02,1.553032731000000055e+00
1.685858965811189769e+00,1.940096380294223044e+00,1.295921423009976259e+00,5.052554255539684291e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.164263336333994481e+00,4.934102192621694805e+00,4.516792087111177523e+00,4.943123438997093722e+00,4.993651912444054375e+00,4.924324340182452353e+00,5.014668745744734757e+00,4.889699103975851280e+00,5.015835190190253812e+00,4.866058551645074282e+00,5.019402915157199274e+00,4.855984549155337504e+00,5.016030741804422100e+00,4.858669790672981215e+00,9.808605801081400344e+00,9.808605801081400621e-02,3.218387126000000098e+00
