mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.342569293764623639e+00,2.998039105756933331e-01,1.703277316990998935e+00,2.420470993004695703e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.652114339006755195e+00,7.105944142838717781e+00,6.320006318876689733e+00,7.106129152719699249e+00,6.884448506000284240e+00,7.111485438885146948e+00,6.937377578803655354e+00,7.083404357422120157e+00,6.963825912740648327e+00,7.059076359139087486e+00,6.979429030234644671e+00,7.046966203112958738e+00,6.990715456888990431e+00,6.926028890858133558e+00,1.134938136648219498e+01,1.134938136648219464e-01,4.469939872000000314e+00
2.391131016762308548e+00,-1.163766850906158501e+00,1.598384793680899918e+00,3.035364901401061299e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.258124369755123872e+00,4.296110852597855079e+00,4.090393183818276768e+00,4.394925374837016285e+00,4.359776890728445764e+00,4.409523198983549719e+00,4.387055591509309238e+00,4.390772464250140672e+00,4.397671173777924380e+00,4.376178495926529521e+00,4.404470836350649066e+00,4.365273623000980763e+00,4.403392188194771073e+00,4.304527740530488700e+00,7.548324034642757141e+00,7.548324034642757419e-02,3.663258962000000007e+00
2.471546771461337499e+00,3.945260631469099000e+00,2.890596133944696611e+00,2.425813445900690368e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.292576887015034814e-01,8.019738627743226989e-01,7.380682323267157008e-01,8.440863201208588240e-01,8.996926774013042083e-01,8.735022880246565702e-01,9.013627924255089852e-01,8.935336735234178374e-01,8.870589619492389444e-01,9.036998629918211456e-01,8.738615345664759726e-01,9.081436971131396918e-01,8.763380348566639499e-01,9.013696405196834904e-01,3.063751164361630419e+00,3.063751164361630530e-02,1.036536099000000100e+00
2.672488330913986854e-01,4.847859197590247859e+00,2.820719911472120867e+00,5.030723379592684452e+00,3.500000000000000000e+00,5.500000000000000000e+00,8.907856848021200591e-01,1.850620503542432793e+00,1.802118572067722191e+00,1.890095900845277788e+00,1.950404927899346497e+00,1.899855356462885947e+00,1.880648619386823039e+00,1.889184723695331414e+00,1.848280241199430796e+00,1.888357113984870495e+00,1.865325226582873697e+00,1.897902658083963967e+00,1.896442607724507123e+00,1.972651471127381262e+00,5.413115518564035611e+00,5.413115518564035750e-02,4.408675179000000277e+00
9.651924533997635614e-01,3.711838892814419477e+00,2.805173785945146214e+00,1.463412569891661352e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.909223739064959346e-01,1.270428754362954660e+00,1.051905700724530046e+00,1.219057024140705270e+00,1.180097503610425091e+00,1.189498420290932668e+00,1.190617203414641834e+00,1.176944606420728956e+00,1.190985745904036275e+00,1.166421188096755213e+00,1.198032275742588304e+00,1.156093675073168736e+00,1.199275092330430503e+00,1.150024195058905185e+00,2.644829655738569318e+00,2.644829655738569277e-02,1.711338226999999934e+00
2.694746972808621521e-01,4.916567307262420528e-02,2.915352048258920359e+00,2.653488090011867140e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.025372607274167258e+01,1.423927008545161677e+01,1.318219869096165375e+01,1.422241750686296236e+01,1.412742578128212045e+01,1.421507184897976295e+01,1.420276931949883448e+01,1.419488026427235283e+01,1.422628723340506696e+01,1.418325202398108686e+01,1.423226276733076645e+01,1.418503455871459629e+01,1.422951329287548816e+01,1.394748910783400930e+01,1.998044705972058566e+01,1.998044705972058521e-01,1.073712817999999913e+01
-1.758305160496420605e-02,2.125085655909736193e+00,1.511835842036114874e+00,6.952741119553225602e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.062448703735224598e+01,1.722303101692914495e+01,1.488674899809146979e+01,1.713395320229551544e+01,1.637708605777037363e+01,1.703851228874133739e+01,1.654729515524809713e+01,1.691796833510661813e+01,1.663486602333096087e+01,1.683190508029149868e+01,1.668626762345137848e+01,1.677112320087231723e+01,1.671818505538618638e+01,1.687320415402963292e+01,2.788465398529916683e+01,2.788465398529916817e-01,1.039480239999999966e+01
2.558639354099634389e+00,3.813696462635773887e-01,6.208278192072891333e-01,4.894278302164611461e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.430828365768755717e+00,2.650434714795885771e+00,2.155716474873868194e+00,2.654264859628897799e+00,2.425011323050793699e+00,2.648970890809257739e+00,2.467501039808396079e+00,2.631545626261367232e+00,2.491110037172166614e+00,2.617114865647031774e+00,2.505662894167641319e+00,2.606360826906012562e+00,2.515494102478069038e+00,2.579973195211257675e+00,4.906209355566021557e+00,4.906209355566021335e-02,1.761140412000000044e+00
3.063036508215374321e-01,3.584714637876344145e+00,1.950399863264363765e+00,6.514281111691228254e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.371912582054522822e+00,7.428331808600454167e+00,6.591689238876603518e+00,7.292663712034068269e+00,7.316559198782440099e+00,7.252326458752298421e+00,7.366808878359437429e+00,7.339925212703453106e+00,7.365966827443279463e+00,7.386241739716678190e+00,7.363719536072864003e+00,7.409557187135474621e+00,7.370264924335986123e+00,7.373237612318812140e+00,1.488403627621742054e+01,1.488403627621742165e-01,6.898342931000000178e+00
4.552571617771967727e-01,-1.044365690978231731e+00,3.085098149339716489e+00,2.260765080346799127e+00,3.500000000000000000e+00,5.500000000000000000e+00,9.566561138179329404e+00,1.142212632706567987e+01,1.094499680694728383e+01,1.146258005026955828e+01,1.138248177943858863e+01,1.145832069604553105e+01,1.138901747125672337e+01,1.142329615577878776e+01,1.143222094374271158e+01,1.139780308893965000e+01,1.144114332526865851e+01,1.138786864052605452e+01,1.144105220660357602e+01,1.128723616993895895e+01,1.346110387055796487e+01,1.346110387055796387e-01,1.313361800000000024e+01
6.436385407779743328e-01,-1.514400100970032526e-01,3.330622443448023162e+00,1.353234290848799759e+00,3.500000000000000000e+00,5.500000000000000000e+00,8.478525285373834208e+00,1.238425408939328598e+01,1.116050933433242243e+01,1.230034839957693116e+01,1.200802686725977431e+01,1.223879711238447499e+01,1.209810745416591615e+01,1.217041058743014581e+01,1.213881969699917285e+01,1.212407482094709366e+01,1.215842495040714866e+01,1.209737652526646379e+01,1.216728185839404830e+01,1.224939027849168127e+01,1.692937927955176747e+01,1.692937927955176780e-01,1.001763524000000061e+01
3.782606971875035473e-01,5.757918107608188674e-01,5.746287153647863244e-01,1.381993471897448922e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.899047079714657471e+00,4.485026913580737684e+00,4.446172701272113059e+00,4.501189311250409553e+00,4.585480668865195675e+00,4.507085242301335448e+00,4.580756633543705547e+00,4.504544677657401408e+00,4.575805413040789915e+00,4.502458722120321610e+00,4.570078440595312763e+00,4.507778683320375457e+00,4.564580608941021467e+00,4.564999288951460343e+00,3.334053398545984148e+00,3.334053398545984426e-02,4.653890183999999763e+00
-3.254588996507274401e-01,4.138246043636756966e+00,1.199256325263643674e+00,3.875271193882590559e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.064183238887696170e+00,6.186415864543555188e+00,5.560984531233205352e+00,6.327490647050020733e+00,6.025674562323808381e+00,6.355891672896779809e+00,6.042879069780576984e+00,6.326254874641938031e+00,6.119772097629066820e+00,6.289987866022928031e+00,6.167361070172914239e+00,6.253640217522364431e+00,6.195729941921920947e+00,6.313597325835416108e+00,1.168890165470136822e+01,1.168890165470136827e-01,3.811595856999999921e+00
1.198167365394621209e+00,1.111393142746692320e+00,2.951135782115843487e+00,4.434980124153696579e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.048986416503885799e+00,6.454095032613118121e+00,5.836790833982688831e+00,6.474397495907044942e+00,6.310767498542114495e+00,6.480761358490251922e+00,6.382920793207997434e+00,6.452720629441856204e+00,6.431501923655817521e+00,6.442649070970407621e+00,6.449799671371815535e+00,6.429481092142301790e+00,6.452415052736753864e+00,6.159783838948778012e+00,1.201481403415101212e+01,1.201481403415101262e-01,7.315396326000000116e+00
-5.702040391022131782e-01,-4.319816541393708409e-01,2.341740815836938161e+00,2.615496773250720164e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.326296327255878715e+01,1.568624578876066522e+01,1.536434114810106522e+01,1.589130176151737039e+01,1.597073821123149528e+01,1.598251645306804569e+01,1.600509088540118796e+01,1.600277724086831199e+01,1.602137854089930258e+01,1.600194669597620489e+01,1.602299051812470410e+01,1.599423854578112980e+01,1.601413074798370317e+01,1.620554277842699520e+01,1.789319118108384643e+01,1.789319118108384510e-01,1.458511687999999928e+01
2.568680316244631889e+00,1.604253743602330307e+00,7.455304716482739069e-01,4.039273990264085512e+00,3.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,2.735587046932313471e-01,6.796245122044790310e-02,1.932164998388913035e-01,1.395041152170668208e-01,1.429637808610156879e-01,1.583807900813123393e-01,1.164969850929870182e-01,1.644628993785777205e-01,1.044768669427089819e-01,1.659847822970084152e-01,9.298796994533403693e-02,1.646338179710752914e-01,1.408456045669512213e-01,3.416937994050026073e-01,3.416937994050025986e-03,9.978616681999999960e-01
1.698421147487582106e+00,3.265513823357109491e+00,4.329707003321101588e+00,1.458063180376892642e+00,3.500000000000000000e+00,5.500000000000000000e+00,8.899880906639029421e-01,2.125518592791197037e+00,1.648360674868476705e+00,2.036890717032200815e+00,1.856695573108421815e+00,1.979598078668679983e+00,1.912841888396273671e+00,1.934204812818276942e+00,1.930581567187186653e+00,1.902881730062264243e+00,1.943156118392559639e+00,1.877997973315908231e+00,1.950265285787800007e+00,1.921932751032895181e+00,4.294305764705603323e+00,4.294305764705603351e-02,2.812970861000000156e+00
