mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
1.090012394696493025e+00,1.335496233588254755e-01,3.166398598949949905e-01,1.766656251969061397e+00,1.812642480101595011e+00,1.568399934215725322e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.177928912188383777e+02,1.293108959640186981e+02,1.346495424245524646e+02,1.353086374081238716e+02,1.358102274593739480e+02,1.353226524177063936e+02,1.361522547783231971e+02,1.356378369254543657e+02,1.362709908403488441e+02,1.357591378751612581e+02,1.361691706489395415e+02,1.357756287360022043e+02,1.360852619459040511e+02,1.354238534600110881e+02,1.398165136965171769e+02,1.398165136965171751e+00,1.485481320000000096e+02
9.666072467332581519e-01,-1.220187585750481807e-01,6.173018393556134464e-01,1.066039076207956349e+00,1.845299824580326487e+00,1.960571751007237573e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.251747567513608317e+02,1.392812975578461874e+02,1.432470546606879509e+02,1.464663640919525847e+02,1.458610020312258939e+02,1.465665617999700032e+02,1.468356520362107744e+02,1.470377594169752626e+02,1.474585167197516284e+02,1.472689636800254220e+02,1.477086791430847654e+02,1.475375512725981650e+02,1.478631831284491511e+02,1.493847611195515412e+02,1.815898278956005925e+02,1.815898278956005862e+00,1.470941927000000078e+02
4.127758926572420162e-01,1.237490337318733147e+00,8.696955346953323396e-01,2.443618461025993671e+00,1.666761642353751682e+00,1.043740165280637067e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.186290725221838329e+02,1.311919793740097759e+02,1.393902025826677118e+02,1.402014994325385260e+02,1.404749853510894866e+02,1.419592001876394249e+02,1.399429504156473172e+02,1.425536867761005055e+02,1.393869777778880064e+02,1.425918976805708667e+02,1.394405374718664348e+02,1.422790609120029899e+02,1.397160740495365019e+02,1.390911303965175421e+02,2.607714748436101786e+02,2.607714748436101626e+00,1.104867363000000040e+02
9.209082319546001427e-01,-2.782736469395998835e-01,7.766915925670414556e-03,2.715332224721880294e+00,2.081844336260812778e+00,3.543831394621244968e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.072928718306661153e+02,2.603604287060038587e+02,2.449737689241705425e+02,2.640487396454363989e+02,2.511457687465040465e+02,2.614805088368145221e+02,2.532215812153449974e+02,2.602317628800897182e+02,2.541309229332708526e+02,2.593781945675509633e+02,2.546012467274553899e+02,2.588033476203046916e+02,2.547974659442103302e+02,2.591712530253145133e+02,2.009855137488057437e+02,2.009855137488057331e+00,3.223555425999999784e+02
5.452914032965961999e-01,1.247276626862049653e+00,-2.625011540209526983e-01,2.184668661237740839e+00,2.420650699305732789e-01,7.401607604025350895e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.984481091461150015e+01,1.019125513798576605e+02,9.549128268052469082e+01,1.022813353111100838e+02,9.816226669199822652e+01,1.004120945815228083e+02,9.912760262231954300e+01,9.941355803602613150e+01,9.957418357853428859e+01,9.875824432276148457e+01,9.979678962605838421e+01,9.828704996892015799e+01,9.989731513919909389e+01,9.809028669871632644e+01,8.968194882147558644e+01,8.968194882147558777e-01,1.114394790999999998e+02
9.460862230661559735e-03,4.084246981011673272e-01,6.596569450463648510e-01,2.094361307536260153e+00,2.356105579130402194e+00,1.675333807626015359e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.134232047336418248e+02,2.341303013027455222e+02,2.458843149672997868e+02,2.497556045244645304e+02,2.498397671664993993e+02,2.503617567206531191e+02,2.509765493648737618e+02,2.507744548075787065e+02,2.513664325099725545e+02,2.512262376417056373e+02,2.515117952025249792e+02,2.514433703146011680e+02,2.516016209141922388e+02,2.540775644782025893e+02,3.788369240033816254e+02,3.788369240033816254e+00,2.088399743999999885e+02
5.437667952436031626e-02,1.248509802177540262e+00,5.128110954064321048e-01,2.078836105868168804e+00,7.366386448922128682e-01,9.691056471490575586e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.895755127787583660e+01,1.072741174102577020e+02,9.698009788283761168e+01,1.100193321695240911e+02,1.005949961532816559e+02,1.088526744641539636e+02,1.020646247394499397e+02,1.083162259580457771e+02,1.028377274436953002e+02,1.080754881064019628e+02,1.033240863326601016e+02,1.079129179964762386e+02,1.036267253719944534e+02,1.062387306370252702e+02,1.428201760871231158e+02,1.428201760871231185e+00,1.016444694000000055e+02
1.296796873887709811e+00,8.538097242684888899e-02,-1.032855351648772901e-01,2.060195123524747540e+00,2.142004662525391012e+00,1.465310351993283078e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.467484985446399435e+02,1.573089783584420047e+02,1.692707715637803574e+02,1.682338583076161740e+02,1.714078020886537104e+02,1.693649330986868335e+02,1.716247739259169691e+02,1.705600297364281062e+02,1.717502252314536406e+02,1.716968013719985038e+02,1.721243991144702363e+02,1.722811198895725227e+02,1.723721548242443191e+02,1.765200108224439930e+02,1.874998829870462487e+02,1.874998829870462513e+00,1.851669530000000066e+02
5.537408844133442365e-01,-2.487490088957320933e-01,1.069502825746478480e+00,6.024624594676302181e-01,7.212325424379875116e-01,2.867147059906076656e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.057258523009882367e+02,1.219203335472397498e+02,1.231433146433836612e+02,1.224424645465347083e+02,1.255667504321662307e+02,1.197864695469678793e+02,1.263102739913889394e+02,1.182675217045449472e+02,1.264084273677498658e+02,1.172516924418175535e+02,1.261968264334655743e+02,1.165654289247772084e+02,1.258473434363094583e+02,1.255054037278562049e+02,1.602102021342035698e+02,1.602102021342035609e+00,1.281922345000000121e+02
1.820217203680888352e-01,5.794341098352974173e-01,2.358727073725923606e-01,1.936288405481553010e+00,7.727402760957684524e-01,2.813954419189243605e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.806062629454988553e+02,2.201223655271235486e+02,2.133592785074388871e+02,2.288519972548841110e+02,2.188101873479570543e+02,2.269638694516355599e+02,2.209683191529487658e+02,2.257965624341839828e+02,2.219994002088118350e+02,2.252484860563577911e+02,2.227646576390559119e+02,2.249741237943337921e+02,2.232096442616292507e+02,2.233975281565191722e+02,3.260941342877455327e+02,3.260941342877455185e+00,1.934524881000000107e+02
4.691209404102133496e-01,3.682516022316854043e-01,7.961496555922649154e-01,3.318303597172520991e+00,7.335853881118529207e-01,7.715208036303534689e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.257542583156040052e+02,1.639426923985004692e+02,1.509079020057756679e+02,1.703334589000728556e+02,1.548557986292399278e+02,1.676975585633174433e+02,1.569160692055350239e+02,1.660760978356350961e+02,1.584945060886790031e+02,1.649012318783387343e+02,1.594859979390313924e+02,1.639845654503749870e+02,1.601687592621372289e+02,1.570050920541065977e+02,2.684802080284137560e+02,2.684802080284137471e+00,1.395618770000000097e+02
6.571971183950036099e-01,1.940904370030004378e-01,1.061123676938705018e-01,1.059757622933249266e+00,1.967774637176341157e+00,2.899472225900705968e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.768135750573195537e+02,2.297275767119410261e+02,2.120809299957170708e+02,2.352234310041017977e+02,2.185620540995903411e+02,2.320005465677751602e+02,2.213436978479304571e+02,2.301487578307442732e+02,2.227723745903279280e+02,2.289642910570958918e+02,2.236665823554090480e+02,2.282279227776025436e+02,2.242177401967789763e+02,2.232308040531976587e+02,3.127952306112453016e+02,3.127952306112453229e+00,2.107156344999999931e+02
7.955864710529169104e-01,1.047752910521024816e+00,8.237107853316318895e-01,2.468039717834501712e+00,1.000912701283933837e+00,8.924221298485646159e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,7.656871484589720467e+01,8.770411359334249823e+01,9.020452787848749665e+01,9.158533143930912956e+01,9.181491777862501635e+01,8.983623425279247954e+01,9.231470148382715024e+01,8.894740962269095519e+01,9.237821785794878338e+01,8.818950387604307650e+01,9.241657327641219410e+01,8.769235314511828960e+01,9.225324192450693772e+01,9.027329334317080622e+01,1.666557063590618100e+02,1.666557063590618171e+00,8.014224496999999303e+01
6.305257752742120525e-01,1.585926050292415512e-01,3.901593937215256380e-01,3.268781294257133929e+00,2.170503232997131438e+00,1.984471745516058316e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.807104257429284075e+02,3.096485479872604287e+02,3.235830269269893620e+02,3.282202898023501803e+02,3.279729378415303245e+02,3.282033050617563958e+02,3.291917195850331268e+02,3.283643379057204470e+02,3.296274439083954348e+02,3.285305450178445881e+02,3.297854158225997594e+02,3.286690385666538532e+02,3.298279902444240292e+02,3.337534720886903301e+02,5.428850168643043617e+02,5.428850168643043261e+00,2.525111171000000070e+02
6.920764147662978871e-01,-1.332089913725975627e-02,1.082984320480521179e+00,1.884805274099190742e+00,7.159591257197247538e-01,2.223269051180122968e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.065323036282389353e+02,1.146464759427712465e+02,1.208300243501775100e+02,1.224575264551936868e+02,1.220955693326977070e+02,1.223201103708551898e+02,1.219722093473556725e+02,1.219242969212659347e+02,1.215595061988680072e+02,1.214546775062270001e+02,1.210757509569788226e+02,1.210188604664696328e+02,1.207813371789149528e+02,1.163574131459952810e+02,1.616871166739609293e+02,1.616871166739609400e+00,1.258567206999999968e+02
1.111010563036593624e+00,8.888820830389195793e-01,8.701696624452786022e-01,3.165483756866223075e+00,4.310180414617005851e-01,2.969393362010440462e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.524348615879092677e+02,1.585022038200245902e+02,1.711839324549324033e+02,1.706022736731800364e+02,1.712892176101431119e+02,1.708157085143052711e+02,1.704784781675161014e+02,1.707152088920685742e+02,1.702375866372036910e+02,1.705928029628540799e+02,1.700667752622316300e+02,1.703920994308697630e+02,1.698660042426032817e+02,1.702748420848958801e+02,2.792658358864436536e+02,2.792658358864436696e+00,1.542930547999999931e+02
1.209554559045666000e+00,-2.526157365518638676e-02,1.155680388247135815e+00,2.413435954785282611e+00,2.351458285092284495e+00,1.445767381572640398e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.339504554004954855e+02,1.526922535504274947e+02,1.518290255147455809e+02,1.574279118373962092e+02,1.531576406999539870e+02,1.552288114828515120e+02,1.527363099614672706e+02,1.538783713622923131e+02,1.526493936528694348e+02,1.531861788871451324e+02,1.524180277393477922e+02,1.527048626560199125e+02,1.522941146190383392e+02,1.527778679281526593e+02,1.987505960346805693e+02,1.987505960346805711e+00,1.552791478999999981e+02
-2.316165869772468522e-02,7.068026090066087397e-01,3.846291767696248254e-01,1.184824128846581059e+00,6.980868867836796943e-01,4.392573814428277768e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.778286276060429572e+01,6.295748756701885185e+01,5.672842408230641098e+01,6.567883281724650146e+01,5.959058037825796106e+01,6.568698164414163898e+01,6.084901046705105898e+01,6.538411477665070493e+01,6.155947245742290619e+01,6.493946093640029460e+01,6.195797641536420031e+01,6.447309851409463022e+01,6.211377842363456381e+01,6.285002011103104991e+01,8.224038600071261840e+01,8.224038600071261751e-01,6.434058844999999849e+01
1.078016073689420651e+00,1.055361907413471911e+00,4.661699881092444819e-01,2.751053193909316796e+00,1.987037839965397845e+00,2.973622203605335912e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.433552036335136961e+02,1.755934430419331136e+02,1.733650486942520104e+02,1.778295410138603643e+02,1.773464687649517657e+02,1.751170562432151598e+02,1.780657612265058560e+02,1.746000711194668611e+02,1.779272433284247370e+02,1.748569435877197975e+02,1.776504567147671878e+02,1.751127172213731740e+02,1.773202239341497943e+02,1.763171303781526262e+02,2.317952643407078881e+02,2.317952643407078739e+00,1.898403182000000129e+02
4.017298962864538359e-01,6.143113927203117663e-01,-1.416715345067742771e-02,1.881060691591634582e+00,1.398966616949738562e+00,2.671846001970020090e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.072172485396543493e+02,2.383989256601105922e+02,2.402780173566890767e+02,2.506712979284287712e+02,2.442470337180047295e+02,2.494448438368439724e+02,2.453353934895601185e+02,2.486002469387803444e+02,2.456670734455895513e+02,2.479743784568149465e+02,2.457226132775460314e+02,2.474906878284912182e+02,2.456677839410524768e+02,2.448419485416897601e+02,3.632191705682640190e+02,3.632191705682640048e+00,2.070305851999999902e+02
1.125923345239927098e+00,3.428353930563547980e-01,5.053294585126349991e-01,2.071830955675312502e+00,2.033112849419104418e+00,1.794054049567560538e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.241676904333285165e+02,1.505610020836641922e+02,1.444518512518500302e+02,1.544651432402267517e+02,1.464893013023446144e+02,1.518421235126722308e+02,1.469441143533058209e+02,1.503644853236821461e+02,1.472193396173075826e+02,1.495318920564032510e+02,1.474368437678333805e+02,1.490382595677852748e+02,1.476347504278695055e+02,1.490814238288707543e+02,1.935443146870376268e+02,1.935443146870376330e+00,1.544067517999999950e+02
2.836019429974515615e-01,4.072419725908174026e-01,8.672818222755105388e-01,1.576851779821628607e+00,2.395353226575212435e+00,1.934276179972070908e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.991592668351449049e+02,2.209529489535173639e+02,2.285557560925510074e+02,2.331439872584949171e+02,2.305641999317436444e+02,2.319448822229468306e+02,2.309788253858833400e+02,2.313689066721261156e+02,2.313707290538071106e+02,2.310327333763223976e+02,2.314890634133370781e+02,2.307978345701787362e+02,2.315897448896458855e+02,2.315507611055842005e+02,4.016363287745460298e+02,4.016363287745460475e+00,1.743844196000000011e+02
6.971354825229131302e-02,1.169820086504944623e-01,8.777952956674515139e-01,1.281749879179411300e+00,1.242578586777687288e+00,1.779088269110347120e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.227348741343640199e+02,1.317015359990294314e+02,1.418709991587622028e+02,1.371648953792871168e+02,1.433400208360405941e+02,1.369214972323163977e+02,1.432410091808406207e+02,1.376865753726250432e+02,1.428465793869343656e+02,1.381609099988147591e+02,1.423997910002157994e+02,1.390257596139947793e+02,1.419676562803671231e+02,1.387430788107612898e+02,1.698527997486547463e+02,1.698527997486547481e+00,1.379984636000000080e+02
-1.609138876690239806e-01,2.262764853949377208e-01,-9.662931144240463621e-02,2.009348230675235047e+00,1.683012593510198274e+00,1.536634229084201442e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.331670790515691465e+02,2.636827695259085544e+02,2.670018633267354744e+02,2.746861948159726126e+02,2.709463636267216202e+02,2.735844077326224237e+02,2.720210814639755768e+02,2.731059701910669446e+02,2.723939624290366055e+02,2.729013312854410174e+02,2.725300971149464999e+02,2.727878732389720540e+02,2.725793850694194020e+02,2.695858076456477193e+02,3.448435048505679674e+02,3.448435048505679834e+00,2.398048871000000020e+02
1.033418055947556979e+00,2.238793194849753032e-01,-2.565937769440177485e-01,1.459433311226839391e+00,2.822319855913766329e+00,3.056881583985948225e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.152378151345413073e+02,2.933034200787373038e+02,2.592213034673119978e+02,3.008849310874667822e+02,2.688526547911923785e+02,2.966784129806964074e+02,2.733877972983873406e+02,2.939884593976843803e+02,2.761020172568258886e+02,2.921828923892928742e+02,2.780141192208909615e+02,2.910303558100589498e+02,2.794809137166823803e+02,2.880764795255402078e+02,3.629570350847574218e+02,3.629570350847574289e+00,2.656441019999999753e+02
7.541665757055769914e-01,8.284034208724925241e-01,-6.799542683129658482e-02,1.406352889216046842e+00,1.446291080257607220e+00,8.559908152421114025e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.770717641604746007e+01,9.924544967688339625e+01,1.070112954315948457e+02,1.057260081465241228e+02,1.061078357748028651e+02,1.051289580767851248e+02,1.053136609440708611e+02,1.049376084893962400e+02,1.049542504247332744e+02,1.047465335726577109e+02,1.050818774677170637e+02,1.047580154970693087e+02,1.051422388502673897e+02,1.069701267471630786e+02,1.630471557821712167e+02,1.630471557821712159e+00,9.512982393000000059e+01
2.119068856448820259e-01,5.689241456964651000e-01,8.313007181173688309e-01,1.950463188555939142e+00,2.035529120304000905e+00,2.030409813090024163e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.916412856476053150e+01,1.098748569570040985e+02,9.074807297185209620e+01,1.077569201570115922e+02,9.553250142840859382e+01,1.044673300874889037e+02,9.759641249953715203e+01,1.025986880385572420e+02,9.876069018170228730e+01,1.015939501587457414e+02,9.943296623328707540e+01,1.010031313511547069e+02,9.983090829154507162e+01,1.006318711674787636e+02,8.150898386019277098e+01,8.150898386019277408e-01,1.292919158999999922e+02
