mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
3.490994032080424470e-01,4.140361195730986044e-01,9.910518003523423047e-01,1.204087499933874206e+00,1.100000000000000000e+01,1.100000000000000000e+01,3.076056992916847310e+00,5.325689687566558028e+00,4.742196185092698357e+00,5.057325838519687089e+00,5.189566430816338283e+00,4.916320550576993575e+00,5.228682932899582525e+00,4.820108498565547350e+00,5.232304778642567378e+00,4.758960523817258093e+00,5.222596243898421697e+00,4.718072090539504160e+00,5.207415134392462619e+00,5.052058937517272419e+00,5.241629177297276954e+00,5.241629177297277287e-02,5.939953979000000217e+00
1.066207764598583907e+00,4.877777376189884606e-04,1.015580434349582228e+00,2.235946015421784505e+00,1.100000000000000000e+01,1.100000000000000000e+01,4.330227263044720054e+00,8.977902493712871745e+00,6.762512035141124755e+00,8.911656458992473162e+00,7.497637213879605689e+00,8.799363256027582736e+00,7.709082438466074549e+00,8.719042943151961822e+00,7.852221095757514924e+00,8.648183843952622851e+00,7.933733666389642281e+00,8.586901481088034416e+00,8.003285505422436330e+00,8.418367138036094488e+00,1.066751533919161865e+01,1.066751533919161887e-01,9.757658252000000587e+00
6.284164661269907581e-01,8.538323445121195343e-01,1.752637070301661604e+00,2.311962321908926032e+00,1.100000000000000000e+01,1.100000000000000000e+01,7.998916518031210288e+00,1.144666573732268056e+01,1.071918383316562817e+01,1.148130090295274286e+01,1.164835112450294652e+01,1.147470918328008693e+01,1.167650675354763656e+01,1.152364734948215030e+01,1.166311163644075144e+01,1.153832911491446467e+01,1.164491832527462378e+01,1.155243451244318464e+01,1.162719703455964648e+01,1.162763010470475500e+01,2.079353855010517904e+01,2.079353855010517838e-01,1.005380944000000021e+01
9.645454168363454261e-01,1.123462552898806810e-01,1.503329934149347569e+00,1.516898649874359961e+00,1.100000000000000000e+01,1.100000000000000000e+01,6.123914587174162705e+00,8.939463022658765468e+00,8.073155549454781976e+00,8.973165740572886406e+00,8.832045267320882687e+00,8.946732169049610661e+00,8.903339491748772261e+00,8.898826803805278018e+00,8.923019012282898288e+00,8.918313524903632938e+00,8.920266820507029237e+00,8.937081935645840858e+00,8.907497772789438883e+00,8.884268251460813559e+00,1.402905789222998756e+01,1.402905789222998745e-01,8.139028831999999269e+00
4.095404571550397277e-01,-2.749327750644655066e-01,9.513647248283246816e-01,1.627134948461134989e-01,1.100000000000000000e+01,1.100000000000000000e+01,4.460910729388210427e+00,5.637871152310674816e+00,5.506997427754258823e+00,5.545543891198972730e+00,5.804144958543194122e+00,5.483078226471397976e+00,5.804016607614215673e+00,5.454507627786177260e+00,5.785776155549219091e+00,5.434939765963362035e+00,5.761404992856482110e+00,5.471081386767559174e+00,5.746098139942198202e+00,5.615964446039500402e+00,5.298454307435301658e+00,5.298454307435301880e-02,5.644667364000000020e+00
6.261120953191071647e-01,1.061989824075406208e+00,2.414272567826662996e+00,3.287263157548034442e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.226273814627279357e+01,1.889909132847375872e+01,1.734672005763384206e+01,1.873648711724733928e+01,1.897077644961558462e+01,1.868079458803756054e+01,1.904161136987222136e+01,1.866072161157694609e+01,1.903336174429326633e+01,1.867009373909875691e+01,1.900205390628933699e+01,1.869165090105709481e+01,1.896409061227918613e+01,1.866488658850602178e+01,3.322853464648350297e+01,3.322853464648350408e-01,1.515856727999999976e+01
4.997076812654038802e-01,4.417233766682283624e-01,1.679134410951690137e+00,1.192947003686693819e+00,1.100000000000000000e+01,1.100000000000000000e+01,5.452083765095517620e+00,9.230010400098066725e+00,8.103219780714015386e+00,9.029112943013286596e+00,8.951480821418218881e+00,8.921450192922996791e+00,9.029624371612552380e+00,8.862012775621426641e+00,9.050407765675537064e+00,8.857129689897064395e+00,9.048802585223121753e+00,8.859172545799891552e+00,9.037686039528768589e+00,8.805550701618470200e+00,1.587674084433354871e+01,1.587674084433354782e-01,7.820458665000000309e+00
5.053776037750651318e-01,9.079666939147134075e-01,1.494298972312455565e+00,7.105683469157484389e-01,1.100000000000000000e+01,1.100000000000000000e+01,2.901372398370716255e+00,4.821836745056529594e+00,4.274614585304647996e+00,4.733250885489363569e+00,4.791661686785913865e+00,4.645269088501650323e+00,4.814624256200950470e+00,4.603755649980199927e+00,4.806135107800805883e+00,4.577036659902818272e+00,4.819557489518486726e+00,4.554973777073529462e+00,4.815663078561451371e+00,4.749884599672527408e+00,9.170780542482781073e+00,9.170780542482781517e-02,4.247153573000000293e+00
6.447491423897055984e-01,-9.632022080383792484e-02,1.466013731221621708e+00,1.991607794576082169e+00,1.100000000000000000e+01,1.100000000000000000e+01,7.723418973574205815e+00,1.165873754364157122e+01,1.035318385213802195e+01,1.151825070415508279e+01,1.110334351943369491e+01,1.141997190676621621e+01,1.116611192647311235e+01,1.133246569216046673e+01,1.118023514473517288e+01,1.127108975236046362e+01,1.117633531699773997e+01,1.122861072633891588e+01,1.116515537335576802e+01,1.123033865768018913e+01,1.180622262772802245e+01,1.180622262772802189e-01,1.220689954999999927e+01
4.407186638440619975e-01,-1.754584889918703317e-02,3.299863043369172466e+00,2.814511498110222831e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.486386464906000526e+01,2.486161896339661936e+01,2.116654260343449678e+01,2.441331644380684551e+01,2.308869301955369480e+01,2.417141246450510295e+01,2.339593136813629570e+01,2.400276024054832646e+01,2.354694088881548453e+01,2.391920327327911622e+01,2.363018467472186757e+01,2.387352192251599803e+01,2.367897558922267365e+01,2.401624543278326129e+01,3.082815132003340253e+01,3.082815132003340342e-01,2.312248500999999834e+01
