mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
2.195089610517270806e+00,5.111876091824082202e+00,2.616379942001744396e+00,9.745253886722955450e-01,3.500000000000000000e+00,5.500000000000000000e+00,5.338584815988219878e-01,4.392752664399676155e-01,6.229967319385114610e-01,5.816740503646161686e-01,6.767745333650532213e-01,6.408827524366973449e-01,6.501497020799966720e-01,6.605285648794033682e-01,6.305167759113382564e-01,6.665652258276351105e-01,6.164255714140456366e-01,6.670265832671121720e-01,6.103899046427984088e-01,6.411369886077454838e-01,1.993443985568334131e+00,1.993443985568334187e-02,2.214240761999999862e-01
5.946610682109916279e-01,3.080492781407221159e+00,1.268929162797064025e+00,4.437684759494914921e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.903405340941761059e+00,2.650261434115777082e+00,2.792075405362384188e+00,2.647978064641063334e+00,3.003913819435099608e+00,2.778363159605350852e+00,2.985841378224762366e+00,2.864791255686935934e+00,2.956620195551030505e+00,2.915771830450315960e+00,2.923282890039768045e+00,2.943091087926400284e+00,2.897013963772913758e+00,2.834237470689315419e+00,5.332935612823961335e+00,5.332935612823961474e-02,4.032875495999999949e+00
1.018388626954169762e+00,-7.591446425453580726e-01,8.022063744539900121e-01,6.821036203264425168e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.518282222085922228e+00,7.340751497524093061e+00,6.818650829963958770e+00,7.256730527476653592e+00,7.142568769708095289e+00,7.265374963536540776e+00,7.180639472004658685e+00,7.274679428663281655e+00,7.191711135160691271e+00,7.276626871258093487e+00,7.202135127009544391e+00,7.276841799296702717e+00,7.205969667569195991e+00,7.375718684967876193e+00,8.391308676728508331e+00,8.391308676728508054e-02,9.740561659000000816e+00
2.366148772595181526e+00,2.377194988004505127e-02,5.144886530300072813e+00,7.497630566375398375e-01,3.500000000000000000e+00,5.500000000000000000e+00,6.197487955275388316e+00,1.119940785232094882e+01,9.331566667669628501e+00,1.098756385535006430e+01,1.036959558841955165e+01,1.084842631814740344e+01,1.051203116646598623e+01,1.072639978828595275e+01,1.058313556384577581e+01,1.064286009278309564e+01,1.062259542127459433e+01,1.059238098961861851e+01,1.064525995869167474e+01,1.029590317964278334e+01,1.819785377413292693e+01,1.819785377413292715e-01,8.750171471999999895e+00
-2.774358367133217262e-02,7.457385505033726769e-01,1.954439214390664814e+00,2.676894740291987596e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.655873673182154171e+00,6.737381760767458871e+00,6.521318789425573748e+00,6.714580109177967771e+00,6.757699436998860776e+00,6.787357833282197106e+00,6.771514948776513165e+00,6.814870715863682094e+00,6.769886602511535401e+00,6.798707379265645834e+00,6.773268057149973487e+00,6.787295055950980149e+00,6.785181281941161657e+00,6.810950797735006113e+00,7.677959078158051121e+00,7.677959078158051731e-02,8.723285840999999152e+00
1.493687063299886097e-01,-2.894072855758155205e-01,2.656511382848779856e+00,1.690699610074640535e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.067036054544734469e+01,1.389722912236140395e+01,1.328949069721675080e+01,1.392135656305986657e+01,1.406364105982753721e+01,1.397255652615525889e+01,1.408617714383720099e+01,1.399517680062223945e+01,1.407929236049934119e+01,1.401130506254910202e+01,1.406597124532510001e+01,1.402774567973234454e+01,1.405131814349832986e+01,1.390391650199347673e+01,1.743478853110197946e+01,1.743478853110198012e-01,1.123898344999999921e+01
4.711071161158136844e-02,-4.544591913072210110e-01,8.449577001788561859e-01,1.777787198113432554e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.912490034093384139e+00,9.236625343936244903e+00,8.972310984398827571e+00,9.249732320426890197e+00,9.255182923917876892e+00,9.248213902338353165e+00,9.263369513978929604e+00,9.234660193818868379e+00,9.268391700822780521e+00,9.222220746629396615e+00,9.270427403788449539e+00,9.214416172274155770e+00,9.269433280186571977e+00,9.194009945377564108e+00,6.511323630112324068e+00,6.511323630112324234e-02,9.406424253999999152e+00
2.461860081239782616e+00,3.661663576547236509e+00,1.150077030892336261e+00,6.318472494254606886e+00,3.500000000000000000e+00,5.500000000000000000e+00,-7.894919286223334960e-16,1.519367133781300006e-01,1.032079330185992419e-02,6.776622590217717956e-02,6.043501766080008192e-02,2.317760243186054933e-03,7.818036825019704372e-02,5.462739767072161308e-03,8.673996468104068491e-02,1.528448246193098853e-02,9.470572359335509283e-02,2.679678577160947775e-02,9.184971385161186386e-02,5.331693333580173055e-02,2.226030962650144551e-01,2.226030962650144430e-03,1.561422716000000044e+00
5.294761074231016940e-01,3.046322659381704767e+00,3.145798120050431024e+00,2.923194672858645315e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.144927621527998207e-01,4.185023500759870174e-01,4.159198141306610919e-01,5.565292832647589227e-01,3.664523790251310587e-01,5.749911043195228277e-01,3.529768653032176462e-01,5.617289842728092619e-01,3.773431428499616214e-01,5.400270224611959380e-01,3.872427415792347727e-01,5.169559704439481429e-01,4.162935730290721059e-01,4.700970048098006560e-01,8.898162138670918653e-01,8.898162138670917889e-03,4.569273229000000214e+00
3.421679264146005872e-01,5.606137071101557900e-02,2.669333419126652895e+00,1.652338841632307043e+00,3.500000000000000000e+00,5.500000000000000000e+00,9.128525127020731489e+00,1.307070161950992393e+01,1.185954473487219474e+01,1.298839954852189926e+01,1.273768189490389346e+01,1.294508430495305618e+01,1.281992812732643472e+01,1.292728661843081994e+01,1.285635186022574139e+01,1.292824186212336812e+01,1.287389639469632741e+01,1.293547096834985233e+01,1.288197522851435650e+01,1.280352493904217148e+01,1.739095860415877581e+01,1.739095860415877659e-01,9.559139640999999799e+00
2.386622655398968895e+00,5.053385044109895752e+00,1.829313578752061131e+00,1.395418704816391742e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.490328989018136596e-01,3.413466501366182460e-01,2.769403348792591757e-01,4.073349734317082138e-01,3.262032899883853254e-01,4.046570145025851772e-01,3.492127242390079545e-01,3.885360975207794443e-01,3.688086482142818312e-01,3.718963609414154270e-01,3.809311912555716217e-01,3.672971356818763300e-01,3.836218462875603530e-01,3.559851348975705543e-01,1.478819526927916295e+00,1.478819526927916371e-02,1.137746184999999938e-01
7.560283022183271751e-01,-5.691524260494749132e-01,6.716201587455777888e-01,2.225879261346749516e+00,3.500000000000000000e+00,5.500000000000000000e+00,4.799744478924848679e+00,5.604567423259804393e+00,5.417550125623995960e+00,5.568527233099159979e+00,5.573595920328996201e+00,5.549333407571756638e+00,5.582549348446978144e+00,5.546007162980624017e+00,5.584993700410811890e+00,5.541217902920393179e+00,5.586975007625886391e+00,5.534750788811212630e+00,5.589837897037559955e+00,5.556843223598474601e+00,3.790792243482106638e+00,3.790792243482106472e-02,6.442562394000000303e+00
