mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
2.056353117556913856e-01,4.758626652827516956e+00,1.519828059206346671e+00,1.465717174191610850e+00,2.244186670032460640e+00,4.912938912214905862e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.860926261974480767e+01,1.596831217255739688e+01,1.976081904338332862e+01,1.876476461937865992e+01,1.964104157920557014e+01,1.908047914889745300e+01,1.950924904645744817e+01,1.919160189162721508e+01,1.945258134294525121e+01,1.920226753374426210e+01,1.944520918233112283e+01,1.919606983360075247e+01,1.940870170499636060e+01,1.936584850810330138e+01,5.369055326621973734e+01,5.369055326621974267e-01,1.050735624000000001e+01
7.729281100113363223e-01,-1.744060644410754257e-01,5.797554840708901480e+00,3.189782164319856506e+00,2.291617109009465469e+00,5.080212028634971233e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,9.305412342251098323e+01,9.029239195142886842e+01,1.018380012609844414e+02,1.005927493537895430e+02,1.011553650881215276e+02,1.009716242438097424e+02,1.012631577819498290e+02,1.010679707067041022e+02,1.014849783177781859e+02,1.010166539907271499e+02,1.015832262635541952e+02,1.008830033972836731e+02,1.015985691577063790e+02,1.066187841727601153e+02,2.593979045185432142e+02,2.593979045185432319e+00,2.956150498999999954e+01
2.021013310639710348e+00,4.982309441667000627e+00,1.758818990009985095e+00,2.400972195647151697e+00,2.478875253039022564e+00,4.775802416692775942e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.618665175873783824e+01,2.863939949431108545e+01,3.695336870504439020e+01,3.452128943782543047e+01,3.631937662604498485e+01,3.505962563563993228e+01,3.596504648800386406e+01,3.527229139869290009e+01,3.581780685053115576e+01,3.537382685660995207e+01,3.575690406791987641e+01,3.543695795963094497e+01,3.571795682511960024e+01,3.732836734920386590e+01,1.147226863128992562e+02,1.147226863128992580e+00,5.315034382000000335e+00
3.944354684243428499e-01,2.521701513153709939e+00,4.728006661899911478e+00,1.259263777023317710e+00,5.029155714623854578e+00,2.177188064441859972e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.749198556745672706e+00,4.197322091021723267e+00,2.156527457688346860e+00,3.088310743748767351e+00,2.928084615123253798e+00,2.287970941942146119e+00,3.308699492241127249e+00,2.002191192954763554e+00,3.369542462326069021e+00,2.146639492351722023e+00,3.278901143463878398e+00,2.375608349259525021e+00,3.139697435275499160e+00,2.863664472040147402e+00,6.507293091163452559e+00,6.507293091163451892e-02,1.353858671999999963e+01
1.107419398664068133e+00,4.018559107917076823e-01,6.537377666830082035e+00,3.989891447557741166e+00,4.776676055320224989e+00,6.400435941526438022e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,5.672333087364811632e+01,5.818011184313158424e+01,6.701135536111863189e+01,6.574038702950238644e+01,6.694424605423162689e+01,6.586078230918813858e+01,6.650708626574990490e+01,6.623308102001610109e+01,6.631207959094032844e+01,6.638098464564662038e+01,6.632751878857376937e+01,6.637204407299790887e+01,6.634397789534635592e+01,6.515276362746843120e+01,1.955582105730337901e+02,1.955582105730337972e+00,3.560052825999999726e+01
1.447835981219014689e+00,3.309863106481884643e+00,5.102768801622236339e+00,3.978594707125688412e+00,2.602036259719326061e+00,9.869443294561182967e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.476028216178705055e+00,6.256110763212854309e+00,5.427798952625489726e+00,5.820427989853480533e+00,5.894572185961636457e+00,5.506379762305609660e+00,5.844088701067954972e+00,5.569230944095473035e+00,5.693583993181968950e+00,5.646018318166634131e+00,5.671071322551543226e+00,5.657714861963542674e+00,5.703933026084639479e+00,5.751144605402982002e+00,2.438719434841854294e+01,2.438719434841854217e-01,2.408641494000000094e+01
-5.339422622176175359e-01,3.702088352302062013e+00,4.923934562569139750e+00,2.428400907436155443e+00,5.129110316427533789e+00,2.801592639934715301e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,7.003521242559982340e+01,6.371599121736470295e+01,7.601820030243149517e+01,7.253313946390386491e+01,7.549167413730114617e+01,7.353131350366824392e+01,7.490472105621779519e+01,7.407087248478607933e+01,7.450611493123221862e+01,7.436445455386085257e+01,7.428304185377976410e+01,7.450422493079165065e+01,7.417161532577540584e+01,7.809007834030028050e+01,2.067353584392700157e+02,2.067353584392700228e+00,1.893255510999999913e+01
1.833468243070579540e-01,2.052072842754835591e+00,-2.676991329748394932e-01,8.128512359131697673e-01,5.633285485722559827e+00,4.082936621313744574e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,8.742760927496509282e+01,1.068729533736199642e+02,1.029774318275085676e+02,1.106171177549882714e+02,1.053979074184398428e+02,1.093292241340795385e+02,1.064016797418464648e+02,1.086220303781273060e+02,1.069295941414049338e+02,1.081660077047939694e+02,1.072314885703748928e+02,1.078548329768819940e+02,1.074115442978026067e+02,1.071496605560945170e+02,1.808420058559935910e+02,1.808420058559935928e+00,6.846758418999999662e+01
1.985904828990975313e+00,3.465982280267649429e+00,3.289052707926579444e+00,1.069404824615951322e+00,2.587453203539993307e+00,5.780613649188091507e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.632880738751312011e-01,8.351910532526620745e-01,6.091054940584854638e-01,7.349581247755705427e-01,7.828369643777757236e-01,6.356399407817642233e-01,8.455334013990496445e-01,6.235840902895289917e-01,8.396470781120899396e-01,6.278129135852448250e-01,8.251553258911683564e-01,6.412331026402614542e-01,8.058772581276139046e-01,7.366590513308407528e-01,2.874439648275700421e+00,2.874439648275700296e-02,5.523826939000000102e+00
-4.735583333541020234e-01,-8.705369768210354797e-01,4.325905008515722461e-01,2.892951714942431529e+00,5.276386819463756872e+00,8.729437154548408628e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.339081563874516405e+02,3.624162822414695029e+02,3.765512701617981293e+02,3.852476390958296975e+02,3.806633591498859914e+02,3.832045901476688528e+02,3.817695496858585784e+02,3.826457559474938535e+02,3.822825919065951439e+02,3.823908926188038322e+02,3.824339428660179578e+02,3.822514764861432468e+02,3.824915258569288881e+02,3.701853501610771673e+02,7.222889537823317596e+02,7.222889537823317774e+00,1.791923591000000044e+02
1.301393093395261547e+00,4.803774195773932831e+00,3.473985532830705658e+00,4.367837641252018344e+00,4.068671963113112078e+00,4.810638959816012417e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.257838426286085820e+01,1.550218892830966766e+01,1.746422268771751263e+01,1.765760716483967485e+01,1.776459513932260137e+01,1.753425076228004187e+01,1.785283372500024157e+01,1.756525900688370001e+01,1.789929216128870593e+01,1.766136633765134789e+01,1.791464137762595499e+01,1.771500314325619030e+01,1.791412193460334379e+01,1.849362777991018802e+01,7.617562462621900465e+01,7.617562462621900732e-01,1.663858936000000099e+01
7.582969681836817522e-01,1.346955640347742067e+00,1.480163501095302925e+00,2.585376204472043860e+00,2.015829145283727364e+00,4.671276843662948153e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.541544395955333790e+01,1.886488864138181398e+01,1.748927064373702933e+01,1.887035345555008448e+01,1.801276333622112702e+01,1.848002502055984309e+01,1.835750794383426054e+01,1.811678266102294188e+01,1.843601454076539170e+01,1.810080110959590627e+01,1.837400001396460780e+01,1.817576006569974112e+01,1.833554128601518585e+01,1.877462344027472696e+01,3.407283262243496580e+01,3.407283262243496758e-01,3.953422747999999842e+01
7.282631599790856392e-01,1.331468008407601156e+00,3.562405482247502420e+00,2.572433133111891035e+00,4.921579024217268561e+00,2.989142355184761346e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,9.298246540331305710e+00,1.508481804302982887e+01,1.235240184374424999e+01,1.408408707991618947e+01,1.349972119001505888e+01,1.365427306635751670e+01,1.355642310932266703e+01,1.354267192326426539e+01,1.357807743891859253e+01,1.343828609019057474e+01,1.363565145309770621e+01,1.339254811888624985e+01,1.361110444066687108e+01,1.389214038333578749e+01,3.074818201889157621e+01,3.074818201889157887e-01,3.134281517000000150e+01
