mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
2.169148589320934573e+00,1.904292831451504409e+00,1.282404556134909335e+00,2.222452238777454347e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.222357512010119107e+00,1.437210675490449452e+00,1.558212566371545815e+00,1.602484750954244808e+00,1.680459377188979309e+00,1.666000506422280703e+00,1.653543981004154340e+00,1.687170542019681196e+00,1.646205867591773675e+00,1.689570984972804002e+00,1.640847020266990919e+00,1.684725431532072548e+00,1.647706634290321270e+00,1.620044796635451423e+00,4.175170394297399667e+00,4.175170394297399862e-02,8.969257372000000172e-01
1.474611208567466303e+00,-5.846828892447999415e-01,2.929800418889304314e+00,3.400834627153360934e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.832770411841975644e+00,1.072668485221741719e+01,9.993525574527673427e+00,1.078046854997582571e+01,1.071908079405029568e+01,1.078364446957033884e+01,1.072979698821930050e+01,1.075479944047582670e+01,1.073197593634049696e+01,1.075107713998659698e+01,1.074923510869951926e+01,1.075793423796689829e+01,1.075503945511048443e+01,1.064674041116499659e+01,1.774353474274768772e+01,1.774353474274768805e-01,8.605539986000000141e+00
1.191693400356026000e+00,-1.611418670612101423e-01,1.187904716010190320e+00,1.316679919223908701e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.135772765794908601e+00,2.655753360443616540e+00,2.554185408275318814e+00,2.603285208982793364e+00,2.619449311564578053e+00,2.630890488420397855e+00,2.599118168903766790e+00,2.646354615097630258e+00,2.596403121456460905e+00,2.647878789404952915e+00,2.609986279035324319e+00,2.639676399535356044e+00,2.618702026509940772e+00,2.650114334132654736e+00,1.379945463933788918e+00,1.379945463933788911e-02,4.043449365999999934e+00
2.177812672909947622e+00,1.730073030374456700e+00,1.472899833767294275e+00,4.677224665399344339e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.562064145510353885e+00,5.139397363978623900e+00,4.899467647066259701e+00,5.213400112107591688e+00,5.424529293044099809e+00,5.225097936925639175e+00,5.430174059388800600e+00,5.207460940563251484e+00,5.419686263505112400e+00,5.195206150860022909e+00,5.407074590396383051e+00,5.189342500657732948e+00,5.395175170935821107e+00,5.458318968903649093e+00,1.183048393605403525e+01,1.183048393605403564e-01,2.411202933000000215e+00
1.427502031082366507e+00,2.768057868707022084e+00,1.483478709468719181e+00,3.792053060806832132e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.232690798609397564e+00,4.297344781157715232e+00,4.405826547572386787e+00,4.573893243457499480e+00,4.816292785903690366e+00,4.711247208007908860e+00,4.776737996704510714e+00,4.754683568638233382e+00,4.752208758503656760e+00,4.778554746499829697e+00,4.724892181287366100e+00,4.787730802577351064e+00,4.700358757017378153e+00,4.713385512166466285e+00,1.014362823187326690e+01,1.014362823187326679e-01,2.321808895000000206e+00
-4.397886759802982493e-01,-9.114792967168623417e-01,4.758816893610473997e+00,1.765924526251922089e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.564846969482768735e+01,1.952291317091308542e+01,1.897178645992755008e+01,1.955623052364546055e+01,1.982417006388708813e+01,1.951459778885030971e+01,1.981171525285405721e+01,1.949689098372506635e+01,1.976828936521221891e+01,1.954877910464259116e+01,1.971751084134499266e+01,1.959949730495509712e+01,1.972172383660840467e+01,1.943884881225543637e+01,2.317520000783173728e+01,2.317520000783173661e-01,2.002977100000000021e+01
1.198405828559000241e+00,5.115482550530625616e+00,1.369672966490925514e+00,5.194754278694725613e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.965548584514555275e+00,2.440841074354860751e+00,2.665465357345682129e+00,2.708693673769412502e+00,2.841168773416358206e+00,2.823428120742879077e+00,2.727718150025222776e+00,2.847034864262635523e+00,2.739175153370114746e+00,2.841637591598491053e+00,2.787113047229242913e+00,2.826169709924135631e+00,2.815640428366861236e+00,2.819616656526454435e+00,7.662150824616278832e+00,7.662150824616278944e-02,1.950024913000000026e+00
-5.544734609101942269e-02,3.779960876463763331e+00,2.699177342127444756e+00,6.358944568836079725e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.801842297353884126e+00,3.967754712923314830e+00,3.437765325884009293e+00,3.671071889557183887e+00,3.773500374891017195e+00,3.553284714054568028e+00,3.772302942938217107e+00,3.555780431432395527e+00,3.812501534362225275e+00,3.637551815766450147e+00,3.840874967542500240e+00,3.687756465236116998e+00,3.838011009077378688e+00,3.507094384041629542e+00,7.819882931199956921e+00,7.819882931199956255e-02,8.116807017999999374e+00
1.538752789671698373e+00,3.428540031478135131e+00,1.854542714748402155e+00,1.503148409116296325e+00,3.500000000000000000e+00,5.500000000000000000e+00,5.153443990213289749e-02,7.800519865733676617e-02,1.143021396762792241e-01,6.144497966452724252e-02,1.361048657865362999e-01,7.072989304891098838e-02,1.246539236509861676e-01,8.756394930346785010e-02,1.087371066320901025e-01,9.914552142143873148e-02,9.666850429561592295e-02,1.060693308322080142e-01,9.482420486462803111e-02,9.903524135781503757e-02,3.163507089991572374e-01,3.163507089991572218e-03,8.318533234999999637e-01
-5.107749929129936639e-01,3.802094280662377646e+00,2.304566408113086773e+00,4.101795300770167074e+00,3.500000000000000000e+00,5.500000000000000000e+00,6.975004542005528663e+00,1.071750382950139269e+01,9.619687541681628318e+00,1.094844377047635575e+01,1.054905630115887050e+01,1.101484777133102710e+01,1.056735751994950689e+01,1.099185931893463675e+01,1.058033941365365571e+01,1.096009268366628397e+01,1.063919132489117025e+01,1.092878158092630336e+01,1.069274264711583555e+01,1.030778095881958656e+01,1.891847334856707263e+01,1.891847334856707197e-01,5.657648169999999865e+00
