mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
9.350264540778661093e-01,3.651039109353725998e+00,1.123337799433875350e+00,2.236844442611652717e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.791813676723090498e-02,4.217798035944959195e-02,5.663261320281298174e-03,5.752139023796045553e-02,2.060030246229400605e-02,3.584831400384607542e-02,2.944741121597651071e-02,2.764209756984847832e-02,3.544542512354241504e-02,3.112573617318060981e-02,3.435147284702615156e-02,3.410943229043686409e-02,2.944073260550486570e-02,3.420707927622253924e-02,1.575390671304685297e-01,1.575390671304685315e-03,5.286733275999999648e-01
1.119580997439616921e+00,2.264958731236002887e+00,1.601255872087628651e+00,2.650708073529160380e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.243685490580935582e+00,1.346073876389723534e+00,1.668607551379788445e+00,1.519545494984177791e+00,1.768498609997684934e+00,1.625075978015907197e+00,1.720912887908240041e+00,1.668075589567054706e+00,1.671897702058246171e+00,1.684776406936996374e+00,1.630025550773523957e+00,1.694180062748035009e+00,1.624856555576072337e+00,1.700834485959708431e+00,4.025073707641559473e+00,4.025073707641559778e-02,1.768404494999999965e+00
1.778875139081885548e+00,-1.101544994302714242e+00,2.336094843048609704e+00,6.373513967409828673e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.132676507864454063e+00,2.327345457355948888e+00,1.974290211173750365e+00,2.144397923104620851e+00,2.015782259817128885e+00,2.020390602055185170e+00,2.056705329860392784e+00,2.043848214982037170e+00,2.085281438944933008e+00,2.034333938951424336e+00,2.086333927071526428e+00,2.010801623495534152e+00,2.121938868518951082e+00,2.044764545654621735e+00,3.854473066264279435e+00,3.854473066264279407e-02,8.150957122999999527e+00
6.362973341213749023e-01,1.830856683113988748e+00,6.463786571054194185e-01,3.210734989564193675e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.534856862288170642e-01,1.201227706217891766e+00,1.205186722456086379e+00,1.077981727286249081e+00,1.295146414092239739e+00,1.072277670096164037e+00,1.295607501263432493e+00,1.127831951737167770e+00,1.282915221293132069e+00,1.163525550364116867e+00,1.266724183841540174e+00,1.185939778724713234e+00,1.250757712377165154e+00,1.197669942906740115e+00,2.121551706732729858e+00,2.121551706732729969e-02,2.364480191999999814e+00
2.409407511432765325e+00,3.619231607597934719e+00,2.624075952581918614e+00,4.038410130253479835e+00,3.500000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,1.872888329632253768e-02,2.299369692077839807e-03,1.493311272823353610e-02,5.230694282351308275e-03,1.514829062976220941e-02,9.595517687153446579e-03,1.062410386035637401e-02,1.123218013295262940e-02,1.054555887654922385e-02,1.141180933007854975e-02,1.083739124278972933e-02,1.062765400070475076e-02,1.047000153024702299e-02,1.039706003641665960e-01,1.039706003641666012e-03,1.470913766000000011e+00
2.053020685750405860e+00,4.458418014626647441e+00,1.625818675662893176e+00,1.669606807681511595e+00,3.500000000000000000e+00,5.500000000000000000e+00,8.424556909605762645e-02,1.262910428747540115e-01,5.321079179240002788e-02,1.027388458836761970e-01,1.108748732576228524e-01,1.070991030263819116e-01,1.154111979374444624e-01,1.112296403014263468e-01,1.110469530764046919e-01,1.100597343886805246e-01,1.089610432815190655e-01,1.065381637887062166e-01,1.072735906006344470e-01,1.138513986818936313e-01,6.819065903134166051e-01,6.819065903134166433e-03,1.236907951000000006e-01
-5.244482097125023889e-01,4.059066589314698881e+00,1.955231894283196104e+00,1.124126161932288648e+00,3.500000000000000000e+00,5.500000000000000000e+00,2.013147309444892841e+00,2.946957510080207676e+00,2.659458397027377075e+00,2.961153870063418125e+00,2.898721866358068944e+00,2.958523887558663468e+00,2.916746867778502228e+00,2.944641258419057550e+00,2.925516821274519952e+00,2.935213086906650393e+00,2.929844324462655081e+00,2.928797030410489555e+00,2.931936613765644850e+00,2.918406047895419242e+00,4.713346443307870004e+00,4.713346443307869782e-02,1.633721323999999919e+00
1.323965910052127049e+00,-1.061910397686440355e+00,3.397504098423504981e+00,1.894869412348895388e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.376170194182474660e+00,1.096259943974381557e+01,9.941772061978863206e+00,1.082541909591300922e+01,1.075256378479581088e+01,1.076111747882662151e+01,1.081680431926163699e+01,1.071599249365444884e+01,1.083531926260987888e+01,1.069510021568150648e+01,1.083610296052766842e+01,1.070739180346279085e+01,1.083009487969727225e+01,1.081943537659996935e+01,1.680383757893521590e+01,1.680383757893521568e-01,8.962288450000000850e+00
8.836663320797901733e-01,-7.600349300553710385e-01,8.115504322934796733e-01,1.103799627853325305e+00,3.500000000000000000e+00,5.500000000000000000e+00,3.127189000182863943e+00,3.475044726644437976e+00,3.532290986114453801e+00,3.559453821136108420e+00,3.627222281563878603e+00,3.595636238602678780e+00,3.623563984689253559e+00,3.608272667229026176e+00,3.616726610878122194e+00,3.610175049228654842e+00,3.608066915942593766e+00,3.613941300664596401e+00,3.609039578058978126e+00,3.557728165529537190e+00,3.085979940878241568e+00,3.085979940878241443e-02,3.756593151000000130e+00
1.619949233981926584e+00,5.013764169997263487e+00,9.862785215698836039e-01,2.605318527886184565e+00,3.500000000000000000e+00,5.500000000000000000e+00,1.543600026105597933e-01,3.625989410250020084e-01,1.863910800009849211e-01,3.159855636468386075e-01,3.240555881688231832e-01,3.105888834061769632e-01,3.314733940720973049e-01,3.222458939502415021e-01,3.216349513538260818e-01,3.283172182963924879e-01,3.245610873215920011e-01,3.277028541768543524e-01,3.262076598011423578e-01,3.488615332542578940e-01,1.755386321661563720e+00,1.755386321661563803e-02,1.087613696000000046e-01
