mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
2.115980421365477038e-01,5.715100942993552868e-01,1.145429710621196362e+00,8.073465736114371349e-01,1.090135159125302344e+00,5.011620820014515587e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.287916037545043224e+01,3.895395664914173040e+01,3.753302194540177794e+01,4.001263241740549148e+01,3.840093778666916080e+01,3.955260488726406010e+01,3.882882431371426435e+01,3.924153130764870667e+01,3.899580283871460296e+01,3.900667510833280716e+01,3.906566830850967875e+01,3.891987253987938544e+01,3.908312616218825042e+01,3.926531584031260991e+01,5.644349556602146123e+01,5.644349556602146212e-01,4.230885394999999960e+01
7.568419020742567227e-01,-1.784802507815662631e-01,6.673056249932197481e+00,1.778864600522793271e+00,2.399299080195841594e+00,3.151569665411189547e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.206020679184340949e+01,1.329839173178417511e+01,1.453331355278543313e+01,1.450518455486770009e+01,1.468822712592597846e+01,1.464487657507565643e+01,1.459872771401268032e+01,1.472634163982168332e+01,1.466617506626892009e+01,1.472982958326600311e+01,1.468908131089258262e+01,1.467909130740399704e+01,1.470460423843723419e+01,1.422135420547271423e+01,3.463864167546366701e+01,3.463864167546366613e-01,9.587464873000000054e+00
8.773960350382694617e-01,1.762396583609410428e+00,1.562236535833727347e+00,2.758548334393930990e+00,3.214359027965876248e+00,3.934372488597441819e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,4.817617028626169429e+01,5.337298066110591321e+01,5.641291242800135564e+01,5.798384476636130813e+01,5.646240899396660495e+01,5.780315195639762749e+01,5.643057540836098696e+01,5.754668808221087772e+01,5.690440345579899173e+01,5.726618586383103349e+01,5.718182320983547129e+01,5.703806567480399536e+01,5.731022797819220926e+01,5.739312974618739815e+01,1.350499348205785282e+02,1.350499348205785211e+00,3.594009684000000249e+01
8.498142322364357071e-01,-1.470846259846559922e-01,2.379039103038798508e+00,7.255960610765551655e-01,2.785790258877409720e+00,1.287987315582252990e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.652885107411614740e+01,1.950495903474976345e+01,1.885638384817773527e+01,1.997258578363754467e+01,1.926160503889477482e+01,1.981682792518412128e+01,1.941178707930613001e+01,1.972715464240686956e+01,1.947870418142767335e+01,1.965083037292440693e+01,1.949692679868055123e+01,1.960973199464307015e+01,1.950600876102266668e+01,1.948019301409109616e+01,2.574994833996983701e+01,2.574994833996983590e-01,2.206804315999999844e+01
1.185415013416304841e+00,2.514815504074325414e+00,7.541408965512483853e+00,2.529326489391223731e+00,2.719754106309551833e+00,1.002166134677665799e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.503750200093162737e-01,2.140123553162118775e-01,2.681754087125213792e-01,2.388998658806973929e-01,2.791264996695422274e-01,2.290462610327937965e-01,2.775771273718384835e-01,2.291482355316329100e-01,2.709750404329939744e-01,2.348451134657485173e-01,2.635314784127199550e-01,2.404242946929709135e-01,2.578674876476844124e-01,2.569987079222310622e-01,1.401427673854891642e+00,1.401427673854891559e-02,8.371506635000000029e-01
8.196219484110398579e-01,6.286743271221791884e-01,5.910812349760830031e+00,2.186644940106476920e+00,3.304530306812208718e+00,2.849869904116429709e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.637835813286387943e+00,4.267112148444356379e+00,4.177266660973507406e+00,4.177163817835774395e+00,4.213113326883415333e+00,4.209009524007479186e+00,4.215114449113437800e+00,4.232424665603499392e+00,4.208690216906362913e+00,4.237857370994843720e+00,4.190325537104351739e+00,4.252878385149136520e+00,4.199425607197103005e+00,4.250466876703684171e+00,1.164255590523437967e+01,1.164255590523437939e-01,1.177726329999999955e+01
7.302937955658601599e-01,5.649431768846246982e-03,1.241945988618348151e+00,2.335401009685142970e+00,1.899536382269690016e+00,4.813121086782744307e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,3.750070215634479354e+01,4.317928260672721308e+01,4.248460455920776724e+01,4.429209378743660608e+01,4.319763668162362791e+01,4.397579161086550670e+01,4.353580253875698958e+01,4.373529440678436941e+01,4.371407411902264073e+01,4.353860793351297076e+01,4.380580897254726125e+01,4.340701281691001867e+01,4.383131755956662090e+01,4.444589873083111797e+01,6.461018826252846736e+01,6.461018826252846736e-01,5.565283096000000285e+01
5.967998518352461979e-01,8.157218520202612622e-01,1.740853869744568572e+00,2.378218027787942557e+00,1.598573457728348579e+00,5.886378382616965332e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,2.586749455557264810e+01,3.345555836518792603e+01,3.071753787165155813e+01,3.391465043478123675e+01,3.149080693391594821e+01,3.328829623672124427e+01,3.172679163762963128e+01,3.287079413958561958e+01,3.193247757661960051e+01,3.259000697771484312e+01,3.227564989082615199e+01,3.239689543578649733e+01,3.246708864986597121e+01,3.270085369172819867e+01,5.280260282860133714e+01,5.280260282860134158e-01,4.696691478999999703e+01
6.535634452643999115e-01,1.292907817602080733e+00,1.971366672544277998e+00,2.217162897934424226e+00,1.678578539963986982e+00,8.499984923246351798e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,1.474400734453705653e+01,2.306586339963762811e+01,1.893530685435043637e+01,2.217837549675297026e+01,1.987271656389007290e+01,2.196965097957405177e+01,2.049226454964609445e+01,2.164384217976998315e+01,2.082899618769398487e+01,2.137592251975450353e+01,2.096890480290612402e+01,2.118498164662498340e+01,2.100215146861273752e+01,2.104381563868358995e+01,3.337767225681557193e+01,3.337767225681557148e-01,4.913179672999999781e+01
9.957707557901931406e-01,1.885694035955347125e+00,4.168970919790383256e+00,1.995514508027058653e+00,3.423534307206468785e+00,7.280660936253997129e+00,3.500000000000000000e+00,5.500000000000000000e+00,7.500000000000000000e+00,6.632889920126334005e+01,6.508291905772037467e+01,7.483931100424494787e+01,7.218249061150206103e+01,7.495518591467589431e+01,7.265918936886987467e+01,7.465882589357700283e+01,7.302953935830417720e+01,7.440315037292826617e+01,7.338193621804833811e+01,7.419721783049200781e+01,7.361600505804921113e+01,7.402112493194572096e+01,7.584401128734724296e+01,2.068253521921231481e+02,2.068253521921231464e+00,2.647987046000000078e+01
