mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
8.390529617707183085e-01,-2.927084720182490662e-01,3.378515364460276116e-01,1.835807469544302295e+00,1.100000000000000000e+01,1.100000000000000000e+01,6.118697876412665160e+00,9.838130773367883108e+00,8.328479305318612802e+00,9.698908188964669108e+00,9.026586264727848530e+00,9.606266720264562409e+00,9.147872932414554015e+00,9.527035425276052294e+00,9.215452378227171337e+00,9.474533424737675347e+00,9.258203092870481044e+00,9.436768084537026979e+00,9.285918812911415188e+00,9.081363636188727995e+00,1.218689765944543701e+01,1.218689765944543646e-01,9.116561007999999688e+00
3.444403744743039786e-01,-1.602860799854369800e-01,3.175366294624732966e+00,1.553610006773330943e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.302707246432613530e+01,2.168666057370330691e+01,1.825772949623647889e+01,2.148404849374136205e+01,1.993470462209160843e+01,2.133550327639847666e+01,2.020553376440487270e+01,2.119016458883100285e+01,2.037686628170040848e+01,2.108865952654310405e+01,2.048311278905334021e+01,2.101689227029469365e+01,2.055448264051873863e+01,2.068180938903605792e+01,2.829473412501828378e+01,2.829473412501828378e-01,1.927664435999999881e+01
-1.805292813370107385e-01,1.849279933242216067e-01,1.958356012676989222e+00,1.089838527689253489e+00,1.100000000000000000e+01,1.100000000000000000e+01,6.721827713193663456e+00,1.246283805954548463e+01,9.869626416625532528e+00,1.212553551811824093e+01,1.080447963097754815e+01,1.195034658693933416e+01,1.102220945421341014e+01,1.183393970935051698e+01,1.114769241855319670e+01,1.175786530560247911e+01,1.122780320763278006e+01,1.170447750788242480e+01,1.128192849280986643e+01,1.140702078611203163e+01,9.280275446497752156e+00,9.280275446497751601e-02,1.333903177999999912e+01
2.737735330401586120e-01,-1.500235151506552067e-01,3.302571529892156299e+00,1.556442933411442242e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.129623814236220980e+01,2.063924494126253606e+01,1.643653147581535734e+01,2.019401356948251092e+01,1.807182491906188204e+01,1.993842869903373227e+01,1.843256452138700041e+01,1.975312761385806226e+01,1.863924335237172158e+01,1.963002010424428079e+01,1.876977114410766134e+01,1.954651318084208356e+01,1.885664985141024275e+01,1.911883438445589078e+01,2.159050492426138490e+01,2.159050492426138612e-01,2.014485159999999908e+01
8.691984241939936240e-01,6.639781704081727520e-01,1.619358514913077363e-01,1.317450338696621426e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.822904569958871956e+00,2.487619251944001686e+00,2.665667886808179787e+00,2.351160602867856664e+00,2.883621015952103406e+00,2.273815301081892670e+00,2.855860785201007612e+00,2.302632339564487207e+00,2.821493981586515432e+00,2.429357409553121627e+00,2.788089906577440935e+00,2.513522862366908583e+00,2.757250541327909588e+00,2.545691060055561117e+00,5.354897601952114172e+00,5.354897601952113978e-02,2.649990164000000092e+00
-2.903089965182975574e-01,8.621429034628124155e-01,9.459574409474176271e-01,2.416667619047915938e+00,1.100000000000000000e+01,1.100000000000000000e+01,9.367333470365801773e+00,1.353752786525776841e+01,1.251393664583823728e+01,1.337975213299096389e+01,1.347697512026660505e+01,1.326278339932622963e+01,1.353073437201995688e+01,1.315323544289856805e+01,1.353560593708514936e+01,1.309884433886711186e+01,1.352322879632145813e+01,1.307732065237569863e+01,1.350399833568597963e+01,1.319371265340618571e+01,1.951417412257475092e+01,1.951417412257475115e-01,1.211770744000000022e+01
4.683808473948023465e-01,6.648910224380117917e-01,1.201823946286170175e+00,1.304216524453104986e+00,1.100000000000000000e+01,1.100000000000000000e+01,2.968242451019822425e+00,4.577305011148430580e+00,4.549376151839179983e+00,4.280816257845325268e+00,4.925177759482770590e+00,4.192218943383246632e+00,4.911246883605488556e+00,4.211510174209724511e+00,4.873159173327143989e+00,4.267631355807278482e+00,4.829694317562614359e+00,4.337426009218469325e+00,4.786504967081103068e+00,4.539328040379479567e+00,5.145253871164946702e+00,5.145253871164946757e-02,5.673339139000000308e+00
7.791977595269676815e-01,7.739129971933819130e-01,2.646967905797843468e+00,2.650350725059374302e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.083722109451070637e+01,1.864215551842688967e+01,1.624363591074247282e+01,1.825029055090195129e+01,1.799598305869636405e+01,1.804690335229957299e+01,1.815034843409964793e+01,1.792621040255220421e+01,1.819402210556018673e+01,1.786336269496196749e+01,1.822009543155098399e+01,1.783199048667398756e+01,1.822321588895432853e+01,1.799359396413165513e+01,3.286271397855153253e+01,3.286271397855153320e-01,1.423712115000000011e+01
3.789461069641790747e-01,8.996062040181566077e-01,2.301061289387860143e+00,1.291055204016634983e+00,1.100000000000000000e+01,1.100000000000000000e+01,6.468638347319704884e+00,1.138296019415317417e+01,9.657959990454470400e+00,1.128699369450032997e+01,1.066370830567890948e+01,1.121033457541998679e+01,1.077614988391756512e+01,1.118817809708256128e+01,1.085182307958385906e+01,1.114452244097075528e+01,1.089250826709714914e+01,1.109776272732164770e+01,1.091668705403726314e+01,1.095279211908093586e+01,1.925041533817306316e+01,1.925041533817306305e-01,9.459508104999999389e+00
1.227219885721906989e+00,3.052258120158602983e-01,2.334335506811231475e+00,1.224140433660937166e+00,1.100000000000000000e+01,1.100000000000000000e+01,5.101923401054950347e+00,6.822261017508664871e+00,7.037635559013835085e+00,6.699538089180093081e+00,7.548268452552551189e+00,6.861878695072880063e+00,7.505755396259902845e+00,6.927412586639241532e+00,7.443070902625366969e+00,7.017991701292411122e+00,7.381672606841247486e+00,7.099443561768884692e+00,7.326993087353007361e+00,7.182749112271103797e+00,9.487568167900764848e+00,9.487568167900764515e-02,8.170768880000000678e+00
