mean,mean,std,std,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
-1.302952539726060510e-01,3.921907522407801050e+00,2.362049169694717676e+00,2.438316113261298046e+00,1.100000000000000000e+01,1.100000000000000000e+01,6.394091151634574643e+00,9.036944459132058682e+00,8.288821423579774361e+00,9.034935832236405062e+00,8.969934944099012597e+00,8.986767616647737711e+00,9.043163224051658844e+00,8.937771440563754055e+00,9.056308725779459223e+00,9.020100184894468853e+00,9.041796365895958587e+00,9.060978666109374302e+00,9.012442595767296893e+00,8.783713204253968954e+00,1.024399329175905571e+01,1.024399329175905565e-01,1.111163507999999922e+01
2.423442132535533200e-01,2.187844953363563327e+00,8.221668582905250489e-01,2.695177395312583712e+00,1.100000000000000000e+01,1.100000000000000000e+01,6.943003293604133042e+00,1.348950488539846582e+01,1.041290293329287309e+01,1.315613941875461101e+01,1.146273863128526216e+01,1.297404625339242124e+01,1.171229780816003796e+01,1.285904025959755259e+01,1.187274840503737039e+01,1.278754279870067911e+01,1.197848047650380643e+01,1.274504826699235593e+01,1.205241478439788061e+01,1.254385176252433354e+01,1.449733400302260300e+01,1.449733400302260222e-01,1.425861036000000048e+01
5.517164583614041495e-01,1.922413922097874650e+00,2.074800245191458004e+00,1.009573328853555330e+00,1.100000000000000000e+01,1.100000000000000000e+01,7.063381937111149256e+00,1.048736213799940842e+01,9.310524964731635933e+00,1.024242390549889414e+01,9.951365688152899125e+00,1.013429252810292880e+01,1.004441780652168248e+01,1.008624818209499274e+01,1.008303624263565723e+01,1.004961142326373924e+01,1.010067630530462246e+01,1.002069666063427000e+01,1.010777479894377251e+01,1.005848880043562410e+01,6.293769323026259244e+00,6.293769323026258966e-02,1.182133677000000027e+01
6.425690177420456672e-01,3.959450295617644056e+00,7.985012063004417460e-01,3.416126029806254127e+00,1.100000000000000000e+01,1.100000000000000000e+01,5.536427273890154765e+00,7.486698939797414631e+00,7.998789044298244555e+00,7.283222211880798547e+00,8.632793027497797311e+00,7.154516086052285395e+00,8.537432509978708950e+00,7.039586103177713383e+00,8.427891640917142269e+00,7.372950130708239236e+00,8.323381662636753830e+00,7.606466624770182428e+00,8.235275076696920493e+00,7.860075343524705715e+00,1.488849854863670785e+01,1.488849854863670830e-01,7.928296163999999813e+00
1.041198461681867915e+00,4.173087470064446691e+00,2.155471882679802942e+00,8.967373628857664425e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.596170426714375701e+00,2.422761946908896125e+00,2.464373374612181866e+00,2.218851558230801047e+00,2.680055824772609174e+00,2.136945004361351597e+00,2.657939115386690254e+00,2.140803253890777302e+00,2.627540011901065231e+00,2.200595946885162135e+00,2.602099161603266708e+00,2.270502403853716711e+00,2.575250396982449619e+00,2.427017597428430040e+00,4.678429278818639681e+00,4.678429278818639625e-02,3.094156764000000059e+00
5.436275043410213614e-01,2.516783834845515599e+00,1.912866594309372781e+00,2.682290221341135705e+00,1.100000000000000000e+01,1.100000000000000000e+01,9.976759038674149593e+00,1.842443903473782285e+01,1.489908132212235259e+01,1.813630964884616859e+01,1.658405019119804535e+01,1.795913205628020748e+01,1.686309567261839604e+01,1.780376697672402742e+01,1.701364679519298306e+01,1.770091455237652411e+01,1.710446973139676174e+01,1.763103390699435735e+01,1.716264086917902532e+01,1.750791606278790269e+01,2.855568139322906518e+01,2.855568139322906540e-01,1.431752303999999931e+01
7.156006198255098205e-01,3.539067443781867439e+00,6.197462359035539325e-01,2.779246629198236285e+00,1.100000000000000000e+01,1.100000000000000000e+01,4.558584209131795184e+00,6.787564940041050043e+00,6.671917319999123741e+00,6.576416145057081053e+00,7.301905438435301043e+00,6.412894907283507528e+00,7.298986595237101582e+00,6.288689012242903331e+00,7.254710116458543467e+00,6.277635329765471894e+00,7.199187499323111084e+00,6.416747526962150339e+00,7.160971325402757159e+00,6.773321459999497307e+00,1.348730902310406776e+01,1.348730902310406876e-01,6.555215229999999949e+00
-2.427322130615000573e-03,2.888277509828065970e+00,1.659032659908923568e+00,1.788900984685800388e+00,1.100000000000000000e+01,1.100000000000000000e+01,4.530085966885099680e+00,8.816725903415028043e+00,7.092075498042033743e+00,8.417443331097683057e+00,7.791615139327979556e+00,8.208059414640301199e+00,7.939153222440888058e+00,8.080787255939045011e+00,8.011304289727995354e+00,8.017306073810154032e+00,8.048715542944687940e+00,7.989585086977583295e+00,8.067803200567016830e+00,8.074358191556598285e+00,6.276054171874084986e+00,6.276054171874084764e-02,1.044855476000000039e+01
5.503525712313087626e-01,3.634019365033262616e+00,2.262253265576322558e+00,1.483938649714968028e+00,1.100000000000000000e+01,1.100000000000000000e+01,4.848778527217279866e+00,7.731276934492880670e+00,6.832233432826351205e+00,7.631792828113472815e+00,7.524453391271181957e+00,7.718291544897124545e+00,7.617321846003791919e+00,7.695920009744227741e+00,7.690907367580517295e+00,7.672210337693487148e+00,7.705952836017003982e+00,7.672666977694840185e+00,7.694465128364786466e+00,7.496763669783581108e+00,1.425101104266051344e+01,1.425101104266051355e-01,6.453591299000000170e+00
9.448030821601218765e-01,2.296472980850138956e+00,1.334187841653159401e+00,8.846476089325306935e-01,1.100000000000000000e+01,1.100000000000000000e+01,3.446416572114544330e+00,4.401914855078342015e+00,4.539765170144059780e+00,4.581769677313361377e+00,4.850518564234934438e+00,4.730514950312025846e+00,4.838587525299438141e+00,4.811449336397257248e+00,4.828716324470287979e+00,4.845630736712577047e+00,4.843158226611650186e+00,4.865881161363838636e+00,4.850842347712765346e+00,4.904866082074181399e+00,5.246378972584674116e+00,5.246378972584674061e-02,5.423671202999999608e+00
