mean,mean,mean,std,std,std,ref,ref,ref,3,4,5,6,7,8,9,10,11,12,13,14,15,mc_avg,mc_std,mc_err,measured
5.831673677656392663e-01,3.332083166945509767e-02,1.162850982749062290e+00,1.281112375587623031e+00,8.041806471695840397e-01,2.332620722101520272e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.026880400399037825e+02,1.060101947448755766e+02,1.203715791584658490e+02,1.086887607002550169e+02,1.213134041826399994e+02,1.080291903637401134e+02,1.207715784577079887e+02,1.094259359978469348e+02,1.199564849500839898e+02,1.110166526920607595e+02,1.191167610022589969e+02,1.124035512701782267e+02,1.183281504508768194e+02,1.167614886507797820e+02,1.714631411160678169e+02,1.714631411160678187e+00,1.097976744000000053e+02
5.947486408139671665e-01,8.500331225616354347e-01,-3.539041167281886668e-02,4.307856237073989902e+00,1.242652510980943648e+00,1.435270715350847048e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.847023672001107002e+02,2.513636153012636782e+02,2.265769692203395778e+02,2.572190024182222032e+02,2.344534519323567849e+02,2.533593223138002202e+02,2.381995436458310280e+02,2.509191185903316637e+02,2.404340914647248155e+02,2.493331813990295132e+02,2.417916944448154766e+02,2.484089897089474448e+02,2.426341149543513893e+02,2.447709647682625871e+02,3.498946784032763162e+02,3.498946784032763269e+00,2.320414818000000139e+02
6.633824047240914901e-01,1.172653239003122572e+00,1.080190398157782727e+00,1.419753590901594364e+00,2.274098491629661822e+00,2.754189141824975096e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.498385531640886938e+02,1.496183047025687074e+02,1.656706185534285396e+02,1.626160093733842871e+02,1.646062902823484535e+02,1.632354032851575596e+02,1.634495069624638290e+02,1.633574708972421377e+02,1.630066377585673365e+02,1.633634610616838643e+02,1.628435134080176283e+02,1.633567701772501266e+02,1.629074042627751453e+02,1.627634970066591507e+02,2.906954354881248150e+02,2.906954354881248204e+00,1.331153740999999968e+02
1.067775973752049357e+00,1.228750724167384956e+00,2.643833945492782833e-01,1.361319857229113417e+00,9.922685434430230655e-01,2.559025022791653114e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,9.370862443659686392e+01,1.133403635294541800e+02,1.111127001654045898e+02,1.221427518857740040e+02,1.138521370729585129e+02,1.222360527021317580e+02,1.144502988244825445e+02,1.220500410783787260e+02,1.147091929226347276e+02,1.216738683651411179e+02,1.146233898710769381e+02,1.213864762319552426e+02,1.147604522404114107e+02,1.178810829398325808e+02,1.816063117451146240e+02,1.816063117451146347e+00,1.079342529000000042e+02
4.010393091370890728e-01,1.771893209517023671e-01,2.422220964718244662e-01,1.532803429363683634e+00,1.605274656414128920e+00,1.631851021141147662e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.641293312034122209e+02,1.768871223720180978e+02,1.860364567692390949e+02,1.877063360423438780e+02,1.877882621726420780e+02,1.878833647135116394e+02,1.881289719768714406e+02,1.880892825964201620e+02,1.882110818755714092e+02,1.882347006524311723e+02,1.882419562820992098e+02,1.882798613027275678e+02,1.882451847266011669e+02,1.882964214265769840e+02,2.588449840665540478e+02,2.588449840665540513e+00,1.672485641000000101e+02
7.724920987312312581e-01,-1.311412730130434579e-02,3.014820558445799881e-01,1.337006304885608454e+00,1.841209062363313498e+00,1.981803734493240876e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.174888199601294758e+02,1.401714309926294959e+02,1.397535328351258386e+02,1.459626508703299805e+02,1.434358722254416421e+02,1.460437732275030385e+02,1.447982352073987897e+02,1.462796765277589088e+02,1.456549517525896817e+02,1.464675231760329552e+02,1.461386286056276163e+02,1.466492734699991445e+02,1.464884631216497439e+02,1.494606368989293514e+02,1.255488794113288975e+02,1.255488794113289064e+00,1.735161678000000052e+02
-2.913650029794661589e-01,1.086477772823844834e+00,-7.379107960894890073e-02,1.465835633722520015e+00,1.811360431366565660e+00,1.489869179492673501e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.564338660302178994e+02,1.646597616613124728e+02,1.747544892824263059e+02,1.727733118642430554e+02,1.752666549750755109e+02,1.727078200417447533e+02,1.745927334363140062e+02,1.728034173137962171e+02,1.741423422330757944e+02,1.733185157930388129e+02,1.739794655763492415e+02,1.736827361037237267e+02,1.739424239747732486e+02,1.766132091479988730e+02,1.594036157162108509e+02,1.594036157162108447e+00,1.813557284000000038e+02
1.258802157590673598e+00,2.900781623624919536e-01,-1.986382274909796186e-01,2.141969247899656370e+00,1.229177297339781871e+00,3.595997786639585136e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.791687362827158267e+02,2.307791006290203768e+02,2.094801310101647971e+02,2.359817317475914251e+02,2.150629730851194097e+02,2.325436603792444998e+02,2.182293114102499487e+02,2.304661044529179890e+02,2.201005722316778872e+02,2.292598696730725578e+02,2.212595254201077921e+02,2.286301462002190874e+02,2.219619297767308126e+02,2.225227162052157439e+02,2.753413657648052890e+02,2.753413657648053015e+00,2.310111267000000055e+02
2.812685527929245088e-01,9.549756957823908321e-01,1.296002238414556418e+00,2.326384643869991997e+00,8.125638243419911477e-01,5.959181713977171890e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,6.344436637997297623e+01,8.854936373727723264e+01,7.666390501919420331e+01,9.167060607416033235e+01,7.842248072087845401e+01,9.009634320608054736e+01,8.110433891629564584e+01,8.877673273032058887e+01,8.270006742677988143e+01,8.762644692359356213e+01,8.367589890893766835e+01,8.661555947865733174e+01,8.425690753472304095e+01,8.438002261497248924e+01,1.322382997797183464e+02,1.322382997797183490e+00,8.235924674000000323e+01
9.655200312815862551e-01,9.270964039045358485e-01,2.890667739703695061e-02,1.700483251541513363e+00,3.699046359517823124e+00,2.337424979150685811e+00,1.100000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,1.002987289928099557e+02,1.568107107250484944e+02,1.309171622833248705e+02,1.527526485302426238e+02,1.368610681880034861e+02,1.479547587689532406e+02,1.406399401645608691e+02,1.453080196202081424e+02,1.421876864653338259e+02,1.438674849553469244e+02,1.428463607940509519e+02,1.427947891180635338e+02,1.434486107251903775e+02,1.433308965153212853e+02,9.179954163533041367e+01,9.179954163533041722e-01,2.270691081999999881e+02
